Date,IWM,QQQ,SPY
2021-05-21,207.2457733154297,317.74053955078125,388.6053161621094
2021-05-24,208.5930633544922,323.0846252441406,392.5667724609375
2021-05-25,206.57681274414062,323.5315856933594,391.6958312988281
2021-05-26,210.43023681640625,324.65863037109375,392.47320556640625
2021-05-27,212.59718322753906,323.444091796875,392.6792297363281
2021-05-28,212.4558868408203,324.4643249511719,393.3815612792969
2021-06-01,214.86782836914062,323.3857727050781,393.03509521484375
2021-06-02,215.12216186523438,324.0173645019531,393.6531677246094
2021-06-03,213.32264709472656,320.64569091796875,392.19219970703125
2021-06-04,214.24598693847656,326.0870056152344,395.7790832519531
2021-06-07,217.1195526123047,327.0586853027344,395.3951721191406
2021-06-08,219.41842651367188,327.214111328125,395.4794616699219
2021-06-09,217.95803833007812,327.2918395996094,394.8894348144531
2021-06-10,216.34170532226562,330.70233154296875,396.7250671386719
2021-06-11,218.6251678466797,331.56707763671875,397.38055419921875
2021-06-14,217.98355102539062,334.744384765625,398.2702941894531
2021-06-15,217.36077880859375,332.55816650390625,397.5398254394531
2021-06-16,216.89842224121094,331.34368896484375,395.32025146484375
2021-06-17,214.46400451660156,335.5509033203125,395.1891784667969
2021-06-18,209.5951690673828,332.91778564453125,389.85784912109375
2021-06-21,214.07716369628906,334.9868469238281,395.4390869140625
2021-06-22,215.04901123046875,338.10943603515625,397.5531311035156
2021-06-23,215.7567138671875,338.2747802734375,397.073974609375
2021-06-24,218.8043975830078,340.3663635253906,399.4229736328125
2021-06-25,219.17242431640625,339.947998046875,400.8417663574219
2021-06-28,217.43626403808594,344.0823059082031,401.6498107910156
2021-06-29,216.39833068847656,345.3275146484375,401.8658752441406
2021-06-30,216.4266357421875,344.7826843261719,402.2041320800781
2021-07-01,218.3326416015625,344.9189147949219,404.43096923828125
2021-07-02,216.25680541992188,348.87811279296875,407.5223083496094
2021-07-06,213.11471557617188,350.385986328125,406.7799377441406
2021-07-07,211.13320922851562,351.1252746582031,408.2175598144531
2021-07-08,209.189453125,349.004638671875,404.89141845703125
2021-07-09,213.60537719726562,351.18365478515625,409.2135314941406
2021-07-12,213.78465270996094,352.5552978515625,410.6793212890625
2021-07-13,209.755615234375,352.5552978515625,409.279296875
2021-07-14,206.51918029785156,353.1875915527344,409.8901062011719
2021-07-15,205.3491668701172,350.7069091796875,408.4901428222656
2021-07-16,202.8203582763672,347.86639404296875,405.2860412597656
2021-07-19,199.78204345703125,345.0162048339844,399.3008117675781
2021-07-20,205.98133850097656,349.0240783691406,405.02294921875
2021-07-21,209.52914428710938,351.7186584472656,408.30218505859375
2021-07-22,206.19834899902344,354.04364013671875,409.1572265625
2021-07-23,207.16078186035156,358.17791748046875,413.3666076660156
2021-07-26,207.7646484375,358.4600524902344,414.3813781738281
2021-07-27,205.33969116210938,354.51055908203125,412.4927673339844
2021-07-28,208.359130859375,355.8724365234375,412.3236083984375
2021-07-29,209.9631805419922,356.5047607421875,414.03363037109375
2021-07-30,208.57618713378906,354.646728515625,412.0229187011719
2021-08-02,207.53817749023438,354.6759338378906,411.15850830078125
2021-08-03,208.39688110351562,356.8257141113281,414.5035400390625
2021-08-04,205.80206298828125,357.34130859375,412.4645690917969
2021-08-05,209.50082397460938,359.6080017089844,415.0766906738281
2021-08-06,210.78411865234375,358.03204345703125,415.7626037597656
2021-08-09,209.62353515625,358.6934509277344,415.4243469238281
2021-08-10,210.03872680664062,356.8548583984375,415.9410705566406
2021-08-11,211.06719970703125,356.2420654296875,416.974609375
2021-08-12,210.5670623779297,357.5261535644531,418.224365234375
2021-08-13,208.65164184570312,358.78106689453125,418.9853820800781
2021-08-16,206.7078857421875,358.9366455078125,419.9719543457031
2021-08-17,204.1885223388672,355.7751770019531,417.2189636230469
2021-08-18,202.40518188476562,352.3509826660156,412.6524353027344
2021-08-19,199.98023986816406,354.0533447265625,413.2913818359375
2021-08-20,203.35818481445312,357.72076416015625,416.5800476074219
2021-08-23,207.22682189941406,363.07110595703125,420.2444763183594
2021-08-24,209.26495361328125,364.1799621582031,420.9114990234375
2021-08-25,210.00091552734375,364.59820556640625,421.79473876953125
2021-08-26,207.7741241455078,362.2830810546875,419.3048095703125
2021-08-27,213.63369750976562,365.8045349121094,423.0538024902344
2021-08-30,212.7561492919922,369.90966796875,424.9141845703125
2021-08-31,213.1713409423828,369.6081237792969,424.2846984863281
2021-09-01,214.60557556152344,370.220947265625,424.51019287109375
2021-09-02,216.09640502929688,370.04583740234375,425.8162536621094
2021-09-03,215.0962677001953,371.18402099609375,425.7128601074219
2021-09-07,213.61480712890625,371.7092590332031,424.19073486328125
2021-09-08,211.2842254638672,370.4154968261719,423.67401123046875
2021-09-09,211.18040466308594,369.14117431640625,421.86053466796875
2021-09-10,209.11399841308594,366.3395690917969,418.5343933105469
2021-09-13,210.30287170410156,366.0865783691406,419.60546875
2021-09-14,207.62310791015625,365.04583740234375,417.341064453125
2021-09-15,209.50082397460938,367.7597351074219,420.8269958496094
2021-09-16,209.65184020996094,368.0126953125,420.159912109375
2021-09-17,209.9254150390625,363.6546325683594,416.0670471191406
2021-09-20,204.93397521972656,356.140380859375,409.1294860839844
2021-09-21,205.24534606933594,356.5785827636719,408.7430419921875
2021-09-22,208.4346466064453,359.9092712402344,412.7302551269531
2021-09-23,212.1239471435547,363.2301330566406,417.744873046875
2021-09-24,211.10086059570312,363.5709228515625,418.4330139160156
2021-09-27,214.3092803955078,360.6688537597656,417.2359313964844
2021-09-28,209.43516540527344,350.4627990722656,408.827880859375
2021-09-29,208.99032592773438,349.88818359375,409.5159912109375
2021-09-30,207.03125,348.6026916503906,404.51068115234375
2021-10-01,210.3721160888672,350.76458740234375,409.3179931640625
2021-10-04,208.4603729248047,343.4022521972656,404.0393981933594
2021-10-05,209.17965698242188,348.03790283203125,408.2434387207031
2021-10-06,208.09121704101562,350.26806640625,409.94012451171875
2021-10-07,211.29962158203125,353.48175048828125,413.48431396484375
2021-10-08,209.70962524414062,351.7190856933594,412.7302551269531
2021-10-11,208.5076446533203,349.0214538574219,409.7421875
2021-10-12,209.65289306640625,347.80413818359375,408.73358154296875
2021-10-13,210.6466064453125,350.5893859863281,410.2041015625
2021-10-14,213.7698211669922,357.04608154296875,417.10394287109375
2021-10-15,213.09783935546875,359.295654296875,420.280517578125
2021-10-18,212.9748077392578,362.90869140625,421.5248107910156
2021-10-19,213.7698211669922,365.65496826171875,424.77679443359375
2021-10-20,215.18942260742188,365.17779541015625,426.44525146484375
2021-10-21,215.73838806152344,367.4079284667969,427.5575256347656
2021-10-22,215.22735595703125,364.3208312988281,427.1144104003906
2021-10-25,217.27162170410156,368.0506591796875,429.4049987792969
2021-10-26,215.63427734375,369.2096252441406,429.79144287109375
2021-10-27,211.66871643066406,370.0666198730469,427.88739013671875
2021-10-28,215.8898468017578,374.17626953125,432.01605224609375
2021-10-29,215.83303833007812,376.0168151855469,432.8926696777344
2021-11-01,221.4264373779297,377.3023376464844,433.6373291015625
2021-11-02,221.89016723632812,378.8800048828125,435.39056396484375
2021-11-03,225.85572814941406,382.9020690917969,438.04864501953125
2021-11-04,225.77053833007812,387.8102111816406,440.1129455566406
