Date,IWM,QQQ,SPY
2021-04-29,0.629118600431199,0.44217242893422704,0.3678257807073835
2021-04-30,0.7162638982240026,0.4648438057516091,0.3862771350894023
2021-05-03,0.809818172385794,0.5330218394113415,0.4393522404286241
2021-05-04,0.8119483750388392,0.545610681076246,0.45599513831970806
2021-05-05,0.7927955915701763,0.5272231525986502,0.44181479326289574
2021-05-06,0.7769110313824976,0.5215486090766073,0.45333467824032114
2021-05-07,0.767782098043891,0.517878567870693,0.44282247207356185
2021-05-10,0.7023010019534466,0.5064285677192946,0.4296570676120468
2021-05-11,0.704145165081943,0.49113377234745226,0.42988474600213866
2021-05-12,0.7630054463586002,0.5407999732885205,0.46328805719927035
2021-05-13,0.8420429088445713,0.5415919043861985,0.4845467063651998
2021-05-14,0.8440330495406227,0.5473890356976936,0.4827498950590685
2021-05-17,0.8180508214439157,0.5392096088951315,0.48089771106992174
2021-05-18,0.6916339071629096,0.4972264682400449,0.43006344773034044
2021-05-19,0.6903766217780849,0.49004773963265924,0.4343248832134434
2021-05-20,0.6807869272678424,0.4733829102555325,0.42371041198242954
2021-05-21,0.6708443062319225,0.4716496585002694,0.42051481904266597
2021-05-24,0.6941611470000679,0.4850506490336073,0.43319502000289356
2021-05-25,0.6638144298964028,0.49876640394089344,0.4187074350607407
2021-05-26,0.6161034798975458,0.4841736354088917,0.3976067782389445
2021-05-27,0.6581468636264314,0.48108484833848,0.3997875180747328
2021-05-28,0.6615023360583905,0.46494921512813603,0.40245959710468227
2021-06-01,0.6233666193890572,0.45099486173277237,0.387635647066944
2021-06-02,0.6179234946066376,0.43365127496984757,0.3792085037705111
2021-06-03,0.560946772225376,0.40154627236863494,0.35269794255512266
2021-06-04,0.556983523553743,0.40670030506591504,0.3566846247543014
2021-06-07,0.5003102942703139,0.3897478459727226,0.3333452907545462
2021-06-08,0.49030489602509797,0.39023628470864646,0.3270091018942578
2021-06-09,0.47977282298697066,0.34538018651137525,0.3237394895104102
2021-06-10,0.5162267940325718,0.327588130631423,0.31928724085278515
2021-06-11,0.5881285138758163,0.36064496900976906,0.3702524953709476
2021-06-14,0.579465716753903,0.36035200125017086,0.370301644028028
2021-06-15,0.5814827699615281,0.37367107126975974,0.378473924613298
2021-06-16,0.5464464777678884,0.3422871218362451,0.3490018072213319
2021-06-17,0.5629616201061369,0.32901146846334517,0.34295773233955495
2021-06-18,0.5514829572239597,0.3269428745488814,0.33892096329698496
2021-06-21,0.5698911622363856,0.35283174327476186,0.3611036854485792
2021-06-22,0.5583851473299777,0.3294015432935602,0.351320240813062
2021-06-23,0.5619349986837583,0.3403528966634295,0.3588400680115742
2021-06-24,0.598711651406644,0.3704603307556986,0.3913158428746477
2021-06-25,0.6042998929400831,0.36226643219556465,0.37929088456193716
2021-06-28,0.6656485873910953,0.3899947311008982,0.4135899741809408
2021-06-29,0.611824312826263,0.3793354102843063,0.39560561034380615
2021-06-30,0.6068970609060993,0.3483212761019465,0.3767411203011626
2021-07-01,0.6242269417197497,0.33536819308818044,0.36931460211012346
2021-07-02,0.6040802159837622,0.3125643318633755,0.35676083987844276
2021-07-06,0.5994544176009844,0.3028095240069284,0.3483545130806791
2021-07-07,0.6501286725246846,0.31575568551390054,0.36108478685758794
2021-07-08,0.6552639542763423,0.2992674486921141,0.3510409182065397
2021-07-09,0.6781800494850594,0.28872048334202427,0.35674955204860237
2021-07-12,0.6393305580594482,0.29331913956347067,0.34927935919882835
2021-07-13,0.6778869552712408,0.32393526251834537,0.3633133792553531
2021-07-14,0.6457153113200678,0.3272274769104986,0.34888576148228045
2021-07-15,0.5829762133891865,0.31588109685799237,0.33415455362469504
2021-07-16,0.5890109762353533,0.3200821000324079,0.33108947932174293
2021-07-19,0.5665674348079681,0.3352975398174127,0.3268015248388778
2021-07-20,0.5376111130451855,0.28826972552859687,0.29840889070572096
2021-07-21,0.5485305375865559,0.30992653236184786,0.3142010819499115
2021-07-22,0.5547195637525997,0.31749626988626,0.31374915388518976
2021-07-23,0.558258454671938,0.35349350451602546,0.3280112125441359
2021-07-26,0.603852427231377,0.37491840635515095,0.34452651338296914
2021-07-27,0.590005196079495,0.3491551260318051,0.3395337040304671
2021-07-28,0.5932785994616807,0.38316348981656567,0.35080185912465955
2021-07-29,0.5514855308702482,0.3723514115678208,0.3351083961726127
2021-07-30,0.5578427430404573,0.3630500084090935,0.34101670391592953
2021-08-02,0.5864929350043016,0.33968098146128933,0.3378694224961325
2021-08-03,0.5462263957445899,0.33699993509162907,0.33878809704222634
2021-08-04,0.5133522996927502,0.33781249799732116,0.33120699587096447
2021-08-05,0.4700343274383547,0.3373215846537232,0.3276657759299808
2021-08-06,0.4570694829466486,0.31186916208401216,0.3081040545315723
2021-08-09,0.46458226815392645,0.3354746414902614,0.3211189527451346
2021-08-10,0.4507619129865361,0.3464434585639802,0.32190049140749055
2021-08-11,0.4316770965829304,0.3724392392151701,0.32835940492334137
2021-08-12,0.4038599392980535,0.3411682918211367,0.31204836083813836
2021-08-13,0.39883698449589833,0.3287180316689582,0.30993518341277837
2021-08-16,0.382490346151082,0.3195057991001944,0.2996220742164859
2021-08-17,0.35479468256490265,0.29367387194363515,0.2763746648541845
2021-08-18,0.41032094868663593,0.2962254055315474,0.29187459275429206
2021-08-19,0.4345206307180447,0.31507990526956586,0.30777937007422995
2021-08-20,0.4175173030298358,0.30566144419435837,0.3064502408363923
2021-08-23,0.4347264205456922,0.3118166814612602,0.31522536925543987
2021-08-24,0.42398789197655207,0.304703400387456,0.3052279002703515
2021-08-25,0.40583795289923197,0.28026214918601333,0.2947483550263619
2021-08-26,0.43550494204954004,0.25832899636817164,0.281370946334337
2021-08-27,0.4430280571575629,0.264505617452117,0.2838780590399863
2021-08-30,0.42145267758371796,0.25155112974456806,0.2694433229385882
2021-08-31,0.4297569389804079,0.2416796555611218,0.2713857748447812
2021-09-01,0.4194175518086183,0.22821313545448318,0.26976956160192067
2021-09-02,0.3906861021548893,0.2184503232711863,0.2455082497773351
2021-09-03,0.45876354325208046,0.2916671188299309,0.2980683630627665
2021-09-07,0.47711242360587236,0.3033750231356962,0.31091638322530035
2021-09-08,0.49779907436178394,0.37171285504316565,0.34664440564781196
2021-09-09,0.47837151958218826,0.325737383045547,0.32220905144084244
2021-09-10,0.5052010913836882,0.35038300804237066,0.34891682270098423
2021-09-13,0.5117021790528864,0.364720953329952,0.3522713222835747
2021-09-14,0.45949437573239194,0.3460688025390486,0.3371204075333998
2021-09-15,0.4431639220737964,0.3278324761387488,0.3335317565102458
2021-09-16,0.4122232135375541,0.3374652197740864,0.33006837509216846
2021-09-17,0.4101821269057242,0.34561391383963525,0.32718358970815453
2021-09-20,0.39692269747237874,0.3695946636709786,0.3447201734160352
2021-09-21,0.4720881338753371,0.3804704399010783,0.37067529970008906
2021-09-22,0.4886203029894476,0.3755620794340466,0.3687917876693374
2021-09-23,0.5494223385040669,0.4232202291700271,0.4035134778701124
2021-09-24,0.5548714871084908,0.41825105438549337,0.40271966675821
2021-09-27,0.5137969155048985,0.3772266995587321,0.3722537631466063
2021-09-28,0.5190340119713441,0.36231952084908614,0.3619030216040786
2021-09-29,0.5196828054823377,0.383847599119403,0.375381910920741
2021-09-30,0.5180740762151501,0.37331427306633236,0.36301053725883037
2021-10-01,0.5042856617239679,0.3540983928606509,0.3550355008420296
2021-10-04,0.50809555056197,0.3926343827423373,0.3722330539165959
2021-10-05,0.4607854587041069,0.36774850703150874,0.3479955587852177
2021-10-06,0.45489294173032935,0.3945725774503719,0.3625459789652483
2021-10-07,0.40826868680869177,0.36608674620309656,0.33760279673008275
2021-10-08,0.3917492318685891,0.354178804177707,0.3201775195397556
2021-10-11,0.3710157294962819,0.323675402760504,0.29817576220362096
2021-10-12,0.36963452751942616,0.2831496665030808,0.2808914572407426
2021-10-13,0.36124099252991493,0.27954562083382006,0.2823476150306834
2021-10-14,0.3872798249562619,0.29991578580837164,0.3012349392957474
2021-10-15,0.37411954443584694,0.30959867813398834,0.3007798556838992
2021-10-18,0.3793026284973644,0.30122176592272676,0.2888877985620544
2021-10-19,0.3627913810596439,0.2954837712738938,0.2869629668597091
2021-10-20,0.36189059867378526,0.2942956960702787,0.28061717338132874
2021-10-21,0.3950276866565543,0.30739703485388614,0.2955620468246942
2021-10-22,0.3956388679123295,0.3195060955925133,0.3041490468683934
2021-10-25,0.38090184638535396,0.3181468901349527,0.30187718639760286
2021-10-26,0.43281809592034226,0.327533143686763,0.3225942102590147
2021-10-27,0.41235880829415406,0.2799728445198293,0.30042482671644
2021-10-28,0.45412774832245506,0.32971525178639594,0.34871123842945884
2021-10-29,0.4235050180964963,0.3020616617766745,0.3188224786150371
2021-11-01,0.46584551925547046,0.3442294411506208,0.3485542728331186
2021-11-02,0.42707607564548544,0.31309017032379716,0.3164086708854781
2021-11-03,0.3925005998130575,0.3081880403606969,0.30702894447121554
2021-11-04,0.3837003898417519,0.26031194455129225,0.2837695672600733
2021-11-05,0.3667799519663486,0.2395584163637392,0.27009839028395954
2021-11-08,0.3671900180573937,0.2324563833029456,0.2680719553407027
2021-11-09,0.3118103333324693,0.2485157361713881,0.24326873038067287
2021-11-10,0.29495733509590694,0.2668566069460072,0.242029763537001
2021-11-11,0.30162256183890834,0.24905997962251747,0.2373068187811942
2021-11-12,0.34151494575430563,0.2780623879412343,0.270443345312122
2021-11-15,0.3101665357492682,0.27493099547254074,0.2626381379144367
2021-11-16,0.27896540415395,0.2777814609492433,0.2507638134784691
2021-11-17,0.27776922969579965,0.29154766810609334,0.26722863571239275
2021-11-18,0.30452901813444355,0.29946575516218044,0.28770327131504203
2021-11-19,0.2978997782983548,0.2972510833122768,0.2856492897327494
2021-11-22,0.29343913294496615,0.2952106110782977,0.2931722369371048
2021-11-23,0.2817503210876544,0.3084256614201768,0.2923606232357845
2021-11-24,0.24861342563938638,0.2943601117161243,0.2730105411056296
2021-11-26,0.22985698752829964,0.2894386836400742,0.26932803718409537
2021-11-29,0.24907596471825966,0.2918546515376863,0.27801633995159425
2021-11-30,0.2718570913990881,0.2955657804101772,0.2863042007069627
2021-12-01,0.2928193191073407,0.2835452652290049,0.2745765472780193
2021-12-02,0.2941808561044872,0.2872574664238514,0.27704289225163903
2021-12-03,0.3099330054211793,0.29908478604075595,0.28518971037255514
2021-12-06,0.2796597628978099,0.31039660338259334,0.2802140042865482
2021-12-07,0.2959078798833723,0.3042615566800235,0.28730116060844724
2021-12-08,0.2834397249063598,0.29810088790917,0.2846411931220507
2021-12-09,0.2853431375792599,0.3190296170500724,0.2919823054912474
2021-12-10,0.2529831154110196,0.29444556048174064,0.28200787127710814
2021-12-13,0.2693050865912223,0.300915995653553,0.28392790640039767
2021-12-14,0.2690932698084205,0.30513581798906664,0.2994355506485096
2021-12-15,0.23321750533819774,0.29103768744041436,0.2825417445916514
2021-12-16,0.23995062410799584,0.2931197465442934,0.2855998834919353
2021-12-17,0.20930981723271702,0.28539922583923394,0.27534549683038234
2021-12-20,0.21003910824138838,0.3026551666852102,0.2848067581642879
2021-12-21,0.19962745828415396,0.31237333108019727,0.28711164331529004
2021-12-22,0.18109466178519984,0.29362075513705355,0.28565518788518673
2021-12-23,0.16910891782905813,0.2942414588879634,0.286203911169046
2021-12-27,0.17113687767125807,0.29270576675788584,0.2846400057978056
2021-12-28,0.13119429213649036,0.25554304636028013,0.2452903611860653
2021-12-29,0.15281061022195752,0.28164378507150256,0.2629754164548912
2021-12-30,0.11792574762798513,0.26278053039902005,0.2366363615271203
2021-12-31,0.09471684796525115,0.23825077325834187,0.2167190816468756
2022-01-03,0.14014745195903822,0.2650373982893415,0.252404791019206
2022-01-04,0.09974844568468155,0.232875858653665,0.233014928821202
2022-01-05,0.07772592009050361,0.26021194014924554,0.24020359169183325
2022-01-06,0.0834409966965568,0.26749839881909465,0.24732443708250051
2022-01-07,0.09320108955045492,0.2570068188413568,0.24354235885206
2022-01-10,0.06936928893251837,0.2566698995693142,0.2435287512877231
2022-01-11,0.04763346890660314,0.2723539315138397,0.2549699103382197
2022-01-12,0.039755037513787395,0.24556033908889718,0.2405121117417346
2022-01-13,0.010614989525928875,0.23929573113757763,0.23630668032780155
2022-01-14,0.04219790897146636,0.27766909052517064,0.26484823750845154
2022-01-18,0.00820548085162276,0.22691374930564656,0.24392678250816657
2022-01-19,0.013013715011251259,0.19304142553919124,0.2138892905641956
2022-01-20,0.0075350182057718484,0.17209254728984114,0.1998876900654205
2022-01-21,0.02441377771793829,0.2017852868406147,0.22553400302315896
2022-01-24,0.035284618660898825,0.2064486868631492,0.23292551825259533
2022-01-25,0.050846068996995175,0.2137684724066662,0.24253615742298873
2022-01-26,0.08049661630450711,0.26921004194711484,0.2916902422804708
2022-01-27,0.07733931979951869,0.2558964623183486,0.2796298053398649
2022-01-28,0.0950793737122082,0.2826950832921027,0.30744097047993946
2022-01-31,0.06853392874436315,0.2476850580723995,0.2824792451977636
2022-02-01,0.05125874285764631,0.21999116881357006,0.26141031516910984
2022-02-02,0.06164117713304118,0.23664161340379275,0.26771692710850536
2022-02-03,0.03884975736575402,0.20633477880543905,0.2530504942079974
2022-02-04,-0.01005585389802699,0.16532332533921235,0.22417129192678886
2022-02-07,-0.02919860017810072,0.15675428324056573,0.21425192842516272
2022-02-08,-0.04492994817854745,0.14446351251452105,0.21025759854382464
2022-02-09,-0.04195253454319536,0.14783207136791088,0.20927839699948647
2022-02-10,-0.030652713749099836,0.15870267453585307,0.21832462590466584
2022-02-11,-0.04057828734299407,0.15683198289747002,0.2156135156871286
2022-02-14,-0.04335390257117744,0.13095114694380428,0.1999035811639096
2022-02-15,-0.03444506104770595,0.14347548969566337,0.20011882540314163
2022-02-16,-0.04891099705585422,0.11990606693454509,0.1839037334940954
2022-02-17,-0.08349080973348988,0.11245721468946579,0.1736834671732761
2022-02-18,-0.0942045093484768,0.12722540045041253,0.1696898593770022
2022-02-22,-0.10327368816245464,0.09924201317122794,0.14533713661877123
2022-02-23,-0.10378412356758326,0.09524599093082897,0.13766489311988472
2022-02-24,-0.08181011030563323,0.10850162389687812,0.15152212951314037
2022-02-25,-0.09381922762438688,0.10215185516872305,0.1545823854347772
2022-02-28,-0.14479543662790262,0.05919016769366725,0.12169076358031328
2022-03-01,-0.11103437490234669,0.11022235803838831,0.15858932325288233
2022-03-02,-0.07373590871251656,0.1799681761029448,0.1952892846817582
2022-03-03,-0.03706403103741751,0.20776370641294095,0.21844347089535665
2022-03-04,-0.06642216609726426,0.19951157893707339,0.2080557799881393
2022-03-07,-0.0884014699467982,0.1844145623702267,0.18556289846850538
2022-03-08,-0.10333477595914575,0.15384662714869757,0.17437080410111983
2022-03-09,-0.11429272484006714,0.14784073353839777,0.16336034986014814
2022-03-10,-0.11858285363239873,0.1346062649085149,0.1611591583034646
2022-03-11,-0.10711404696666527,0.16812534996685868,0.17656957285503716
2022-03-14,-0.1239266881547072,0.12961981552843316,0.14858194953589354
2022-03-15,-0.11804959494269873,0.08781592602558397,0.12735534764005907
2022-03-16,-0.12796278344401357,0.08469776206561663,0.11985106630913456
2022-03-17,-0.07647865110535712,0.14679398731718307,0.15471148177930205
2022-03-18,-0.0814841968714275,0.1424772295553065,0.15814877767749191
2022-03-21,-0.09822002915840256,0.08809021367824266,0.12443064917697089
2022-03-22,-0.07232345607156287,0.08039344496023015,0.12601217407323473
2022-03-23,-0.06373845046488935,0.08788997747761362,0.11961999414244939
2022-03-24,-0.10253733774376328,0.06186221189225982,0.09360742983481485
2022-03-25,-0.09549593200492601,0.08132552363934575,0.09246001079496025
2022-03-28,-0.048337156755945854,0.09840623262008541,0.11712810075556801
2022-03-29,-0.0603056762784564,0.10725099905742419,0.11723412499960784
2022-03-30,-0.09023408748499395,0.07386405184065192,0.09577677144129648
2022-03-31,-0.08022844712330324,0.0735826055115758,0.1040126474157872
2022-04-01,-0.0960955119595841,0.03753243488119473,0.082972221427013
2022-04-04,-0.10763053275917334,0.02320709455940917,0.07480806614829572
2022-04-05,-0.11554715200474952,-0.01690704332121451,0.041917937547134576
2022-04-06,-0.11813423934561962,-0.031580714471907134,0.029133438150111157
2022-04-07,-0.0934019779492341,-0.0027605693797793096,0.04909809157388634
2022-04-08,-0.0914806181658252,-0.012546448980566671,0.043980204467080064
2022-04-11,-0.10363240883824143,-0.04418209334647438,0.027660490521496328
2022-04-12,-0.13052021675976322,-0.05114421112778056,0.023645655477983807
2022-04-13,-0.12048894932895615,-0.03599139508293603,0.03503740961996127
2022-04-14,-0.09426995522897874,-0.001408996529624007,0.054464216475219596
2022-04-18,-0.06793692286217923,0.02001519789657702,0.07292734239321641
2022-04-19,-0.038432915453864736,0.048535385551875976,0.09267937573900231
2022-04-20,-0.06966806240230305,0.03674496341425604,0.08212070692423712
2022-04-21,-0.056438095678036926,0.07001790117296958,0.10487380454544226
2022-04-22,-0.0899754891885779,0.0415283091411045,0.07894663382921818
2022-04-25,-0.0889943069288478,0.057790749243739725,0.09292928173726156
2022-04-26,-0.08911262894208027,0.0615067081178573,0.09850361258322793
2022-04-27,-0.09035611139514566,0.08158774874180885,0.10663548622056918
2022-04-28,-0.0625215729233537,0.09625615577095026,0.11323089396951014
2022-04-29,-0.06867757326652768,0.09130036617272141,0.11367441859012328
2022-05-02,-0.08299466129750643,0.08354460937335051,0.09417367897519857
2022-05-03,-0.061507125561931164,0.1013013803995424,0.10408556414037218
2022-05-04,-0.056207871513879404,0.12776680193725887,0.11319599306385708
2022-05-05,-0.07932853656305872,0.09447628507366845,0.09042707464883737
2022-05-06,-0.10366590796276942,0.06209577164690416,0.071723358099119
2022-05-09,-0.08327190972266507,0.09220401152187385,0.08789670949776252
2022-05-10,-0.0876723050819852,0.07842573493170946,0.09475796443464968
2022-05-11,-0.06339131397369924,0.08088976381308544,0.09940327268053717
2022-05-12,-0.07742089007277342,0.06806630097251909,0.08232863866470197
2022-05-13,-0.08228937142455173,0.06623761148139118,0.07816940436767572
2022-05-16,-0.09242852064342877,0.04821472950900385,0.06746013976735044
2022-05-17,-0.09164593300447543,0.05615002947107728,0.07717979641116246
2022-05-18,-0.06635193365222769,0.07851715574475726,0.09744564982906923
2022-05-19,-0.06897935935578892,0.042619884662998375,0.08496010593638603
2022-05-20,-0.09218256230517041,0.026729392121687567,0.06961163811108051
2022-05-23,-0.12139289725833746,-0.01669459915175797,0.029765008751807764
2022-05-24,-0.107430387071622,-0.005439239019673026,0.038038068921843804
2022-05-25,-0.15139322311264158,-0.0463010745774699,0.005979054414573692
2022-05-26,-0.16353246077646155,-0.04386714265334268,0.008278340629469305
2022-05-27,-0.14735143274586893,-0.013022233630080815,0.03190128535916892
2022-05-31,-0.18126967020315476,-0.05429121599591569,-0.00535733669467775
2022-06-01,-0.17365990067133175,-0.040375982785240905,-0.0009412191908864109
2022-06-02,-0.1595551544518352,-0.029250252072015814,0.007377277133600035
2022-06-03,-0.14084585485539491,-0.013173244273233853,0.028647326690821373
2022-06-06,-0.1866064775351608,-0.06565812505091184,-0.006950590635033449
2022-06-07,-0.20852360595129027,-0.07729082743837246,-0.013088592538770705
2022-06-08,-0.2367359843092648,-0.11360430721645431,-0.04325922543866234
2022-06-09,-0.230813567618388,-0.11208777336202413,-0.04548577999177994
2022-06-10,-0.25777286829209667,-0.14066871057793107,-0.06219877392279738
2022-06-13,-0.24686124724113578,-0.15083785946161987,-0.06527072750582141
2022-06-14,-0.22076670507090368,-0.11357876370091358,-0.041164664415117236
2022-06-15,-0.22283326609052423,-0.12064228591006931,-0.03969351515000863
2022-06-16,-0.18997314358127182,-0.10917696709840141,-0.0196144903467369
2022-06-17,-0.2002003635839732,-0.1462079649465352,-0.04626914952192829
2022-06-21,-0.21565698802709465,-0.15602810970616432,-0.06548892600782175
2022-06-22,-0.22119186981301675,-0.16642122108425095,-0.07005247016950389
2022-06-23,-0.21435615359503568,-0.1529752842415072,-0.05150991598085364
2022-06-24,-0.23677559256504643,-0.1760791706360325,-0.06428608102569844
2022-06-27,-0.2243435597719916,-0.16352006245210704,-0.05936017367017021
2022-06-28,-0.2006958222803341,-0.15067279154588575,-0.04249524418670825
2022-06-29,-0.17523662763775838,-0.12611380726870258,-0.019516733353123206
2022-06-30,-0.18558439045960806,-0.12705482880398633,-0.02583807715435238
2022-07-01,-0.1972685329878826,-0.13385298553754932,-0.03903807870487397
2022-07-05,-0.1697706829640223,-0.12023158075576723,-0.028166519653629818
2022-07-06,-0.16511740866802616,-0.1468102281175685,-0.04237126074647968
2022-07-07,-0.15363284903633245,-0.14577052554857073,-0.042838198081063705
2022-07-08,-0.13199138695672474,-0.13316679759612127,-0.02571844453981542
2022-07-11,-0.16307220268647937,-0.1447450403585948,-0.04648951693956693
2022-07-12,-0.18110899104827194,-0.170890675741041,-0.07248895381931075
2022-07-13,-0.18802158564363525,-0.20013404853585348,-0.09630225756498423
2022-07-14,-0.2140406833204268,-0.2386898892973115,-0.13190940341571344
2022-07-15,-0.21337082544847907,-0.23191318733682076,-0.13155903762344134
2022-07-18,-0.19190176673474002,-0.20630401953313682,-0.11221473308096663
2022-07-19,-0.21760973644068293,-0.23203459274789573,-0.12873011288576708
2022-07-20,-0.23523080231536808,-0.2316224936982051,-0.1391877600251722
2022-07-21,-0.23470732178720455,-0.21827188392100483,-0.12460545235508791
2022-07-22,-0.2238254356874262,-0.22453824579344628,-0.12801858753583129
2022-07-25,-0.21817827864037598,-0.22207328862258058,-0.1284375561315203
2022-07-26,-0.1963063628373075,-0.19605212625656399,-0.10292935518629553
2022-07-27,-0.18379615820357698,-0.193055594054096,-0.10226431083108922
2022-07-28,-0.21072859337339866,-0.22063439630886217,-0.12024695396794616
2022-07-29,-0.22470704709767997,-0.2213034161768226,-0.12459374010009838
2022-08-01,-0.22563265911682495,-0.22693266296442394,-0.12746853660872426
2022-08-02,-0.21233937656484103,-0.22189402342329279,-0.11638650553461549
2022-08-03,-0.20908675952213207,-0.21334115603510462,-0.12186194363138558
2022-08-04,-0.20504618962644072,-0.2094394569814234,-0.11454064436021116
2022-08-05,-0.20059948232485636,-0.19761185746164067,-0.10693442278358145
2022-08-08,-0.20555702106305884,-0.1930692259133443,-0.1091414239690528
2022-08-09,-0.2172181779324449,-0.2117648900551632,-0.11860085765970929
2022-08-10,-0.22144433697457144,-0.21537916195604023,-0.12748587499945885
2022-08-11,-0.22591577805891916,-0.21564933429506894,-0.13421921181689156
2022-08-12,-0.232048280969118,-0.2156757202923293,-0.13890263956563942
2022-08-15,-0.2088640836893202,-0.20424175892596952,-0.12404517254432179
2022-08-16,-0.20368547336021892,-0.211317966310129,-0.1333187662721328
2022-08-17,-0.16541636454384456,-0.17983956309640703,-0.10402839322379642
2022-08-18,-0.14487027572016398,-0.15873773378231482,-0.0883399726145826
2022-08-19,-0.13006602748913565,-0.15076454839927522,-0.08048014241144252
2022-08-22,-0.1581633074170712,-0.17420993748909086,-0.09620325123740936
2022-08-23,-0.16959914856374247,-0.1910132995279359,-0.10299565646188524
2022-08-24,-0.18274537660739942,-0.20932372527003718,-0.11501281717765721
2022-08-25,-0.16708104997449613,-0.1768553414478461,-0.09393424819681406
2022-08-26,-0.1465877340924021,-0.16349500964174746,-0.07712204998915562
2022-08-29,-0.16410260402731347,-0.15643919172635168,-0.07196521986777826
2022-08-30,-0.1609686508543563,-0.1663031713031713,-0.07876453971490682
2022-08-31,-0.16340809785147836,-0.16811083912495406,-0.08348444622695839
2022-09-01,-0.15677842005387932,-0.14687084755263202,-0.06962650113045321
2022-09-02,-0.16436121663929082,-0.14247552009943865,-0.07310694856149658
2022-09-06,-0.15404678123702475,-0.15208874354412805,-0.07444874137252122
2022-09-07,-0.13916165337805886,-0.1560236151074751,-0.07220600865532523
2022-09-08,-0.1415370987055926,-0.1626619376286016,-0.07476328878228333
2022-09-09,-0.11659360145099118,-0.13631990296310736,-0.05126861265352989
2022-09-12,-0.10453475301351856,-0.13465445262351594,-0.04372893430218383
2022-09-13,-0.09141268409608216,-0.11719596446293223,-0.030022476237909546
2022-09-14,-0.07642420827016638,-0.10752467308073965,-0.02074077074859504
2022-09-15,-0.0850663583553668,-0.11618529002881228,-0.026950340106307147
2022-09-16,-0.10110058099339991,-0.1268668152688771,-0.032323392263106654
2022-09-19,-0.09632065657619981,-0.11427787384186361,-0.01996393491561521
2022-09-20,-0.09418122991659394,-0.11322340138927067,-0.016738703398500143
2022-09-21,-0.11418784340952937,-0.13763081902511276,-0.0363023130590131
2022-09-22,-0.126323529336405,-0.14631805450236302,-0.04792113777044282
2022-09-23,-0.1349546154424387,-0.15167221530247244,-0.05633873400647427
2022-09-26,-0.11725467819843804,-0.13748135307431275,-0.044590438497308704
2022-09-27,-0.15903918078019796,-0.16617888195835695,-0.07428174119826181
2022-09-28,-0.14739089010904705,-0.15035355820049956,-0.06149006992288719
2022-09-29,-0.15753202121142873,-0.1584358004998807,-0.07335245047700945
2022-09-30,-0.15471897110849053,-0.1602429236489532,-0.06902471413441835
2022-10-03,-0.17720950113175893,-0.1650562117806612,-0.07707172665086648
2022-10-04,-0.17611418935284506,-0.15920464639076903,-0.07487286400616089
2022-10-05,-0.18706264400423733,-0.17636204496713848,-0.08785451137787603
2022-10-06,-0.16502845909936636,-0.1650733290211599,-0.07531096370870427
2022-10-07,-0.1708462439914349,-0.1683749910428226,-0.07724472867257004
2022-10-10,-0.14777906403958807,-0.14593517418587254,-0.06119749237393757
2022-10-11,-0.13248373169021588,-0.1291040668512473,-0.04418776336110741
2022-10-12,-0.170975192382545,-0.17398023979616817,-0.0834926533119118
2022-10-13,-0.17167142245353406,-0.17404155060104298,-0.08329363062404627
2022-10-14,-0.18970694349360961,-0.20248440855592198,-0.10869335223537135
2022-10-17,-0.19896667377939192,-0.21232379771348975,-0.12217835464943028
2022-10-18,-0.1916527846607674,-0.21409296428999092,-0.11798219369738694
2022-10-19,-0.20563357219064982,-0.22621309584834715,-0.1347814791862052
2022-10-20,-0.22292867711283282,-0.2390754717517236,-0.1532003058876502
2022-10-21,-0.24236688827935327,-0.2530026231759309,-0.1624975508923674
2022-10-24,-0.2586465643020913,-0.25893827852336204,-0.17567557429307679
2022-10-25,-0.275676722278979,-0.2694835378669358,-0.18818402127023426
2022-10-26,-0.2676873334254187,-0.2714845546810405,-0.1909844110153467
2022-10-27,-0.23037263548429954,-0.2587136121747504,-0.17139530707265538
2022-10-28,-0.2623378483049543,-0.287990351201141,-0.19645723862065112
2022-10-31,-0.26751787967253626,-0.3034895858146356,-0.2104849007337103
2022-11-01,-0.2671022229897413,-0.2895779112663034,-0.1910323202313281
2022-11-02,-0.23964539725978784,-0.2702928037863447,-0.1693235899262614
2022-11-03,-0.25851334047801733,-0.2783417623507255,-0.1762864621918746
2022-11-04,-0.26239431504170896,-0.29308473992082795,-0.18860736944896828
2022-11-07,-0.29374282418674114,-0.3206695213552504,-0.2139676838776362
2022-11-08,-0.2998518160871072,-0.3265478784327158,-0.22063466375623997
2022-11-09,-0.2955480384843263,-0.33119612709184765,-0.22300206287830404
2022-11-10,-0.28623280230424997,-0.32145270981017504,-0.21928399306676027
2022-11-11,-0.27440471397328936,-0.30745948242670673,-0.19893950533891402
2022-11-14,-0.2945432389493088,-0.3352702117012356,-0.2230579763054017
2022-11-15,-0.2691455544563168,-0.313163099562075,-0.2033657891390337
2022-11-16,-0.26184531755862306,-0.3126262346303732,-0.19718299462049382
2022-11-17,-0.26476058542179237,-0.31549480342641756,-0.2009312003859577
2022-11-18,-0.2710318040005426,-0.3259707780084776,-0.2103133948926177
2022-11-21,-0.24835562265409983,-0.31399136325642096,-0.1896739997656527
2022-11-22,-0.24190996687072164,-0.2982981868248681,-0.1774429028537512
2022-11-23,-0.2198889413535774,-0.28050314762912765,-0.1654145887733357
2022-11-25,-0.21688234916943538,-0.29866027504911596,-0.1739077360473812
