date,capital
2023-12-15,181423.94373970147
2023-12-18,182505.95734741603
2023-12-19,183526.5379831338
2023-12-20,180890.7976833475
2023-12-21,182801.8782067732
2023-12-22,183121.968007638
2023-12-26,184070.2229707188
2023-12-27,184424.1377929626
2023-12-28,184413.56720036938
2023-12-29,183746.63129035133
2024-01-02,181671.1428093113
2024-01-03,179967.98013303668
2024-01-04,179215.14350266865
2024-01-05,179444.1854178806
2024-01-08,182578.48690595894
2024-01-09,182620.8310122704
2024-01-10,183756.4278333016
2024-01-11,183908.0094045882
2024-01-12,184018.79113555196
2024-01-16,183673.65215922316
2024-01-17,182645.08450505478
2024-01-18,184756.7076034664
2024-01-19,187746.64458562416
2024-01-22,188066.7420645579
2024-01-23,188732.6216382641
2024-01-24,189364.9804176112
2024-01-25,189989.42351678305
2024-01-26,189296.87938971486
2024-01-29,191018.08462760458
2024-01-30,190301.64879983966
2024-01-31,186882.55560840043
2024-02-01,189204.59556902412
2024-02-02,191799.34303329964
2024-02-05,191325.68204040744
2024-02-06,191409.35733049805
2024-02-07,193192.7419595666
2024-02-08,193414.69709686807
2024-02-09,194926.8904130262
2024-02-12,194500.87892868312
2024-02-13,191643.96274950134
2024-02-14,193559.46115960434
2024-02-15,194513.97331593052
2024-02-16,193146.99595964485
2024-02-20,191886.4290295261
2024-02-21,191589.99586625656
2024-02-22,196373.93063264497
2024-02-23,196152.32400645816
2024-02-26,195741.06272896688
2024-02-27,196158.29045687284
2024-02-28,195506.24836008664
2024-02-29,196694.61308896192
2024-03-01,199099.08209382909
2024-03-04,198637.12404610083
2024-03-05,195862.7693701656
2024-03-06,196973.7464052067
2024-03-07,199443.7994936582
2024-03-08,197407.52010417436
2024-03-11,196957.9777779981
2024-03-12,199426.31211518182
2024-03-13,198507.28174872487
2024-03-14,198061.32699829183
2024-03-15,196208.812815884
2024-03-18,197723.31961792603
2024-03-19,198522.08346632303
2024-03-20,200614.07726198086
2024-03-21,201418.74977266876
2024-03-22,201340.08871093218
2024-03-25,200697.30948428644
2024-03-26,200188.2499119573
2024-03-27,201374.98189232973
2024-03-28,201172.0805284639
2024-04-01,201204.62705006698
2024-04-02,199696.7773919918
2024-04-03,200030.42933672082
2024-04-04,197280.50269769135
2024-04-05,199473.0547035238
2024-04-08,199558.3386350626
2024-04-09,200042.47553728812
2024-04-10,198167.88636225677
2024-04-11,200498.11818746178
2024-04-12,197515.25625675224
2024-04-15,194652.0238165843
2024-04-16,194483.81356224453
2024-04-17,192720.389123978
2024-04-18,191972.53006770636
2024-04-19,189151.89832453278
2024-04-22,190973.2820921261
2024-04-23,193528.8887646846
2024-04-24,193808.25140769524
2024-04-25,192972.56144950137
2024-04-26,195372.52402272623
2024-04-29,196114.9749188982
2024-04-30,192713.28531823703
2024-05-01,191704.83090043347
2024-05-02,193824.78439027772
2024-05-03,196975.10380583274
2024-05-06,199071.27582228725
2024-05-07,199196.3852223951
2024-05-08,199146.83377055972
2024-05-09,199936.00443553168
2024-05-10,200300.8776899083
2024-05-13,200546.22367512848
2024-05-14,201652.17017380893
2024-05-15,204478.50868008414
2024-05-16,204060.4635825005
2024-05-17,204156.01807813573
2024-05-20,204989.21224660473
2024-05-21,205440.61173459803
2024-05-22,205127.05041812418
2024-05-23,203919.53086401214
2024-05-24,205561.74148611724
2024-05-28,206025.9824980228
2024-05-29,204578.47875835234
2024-05-30,202797.93694252463
2024-05-31,203518.81767319373
2024-06-03,204151.4925904469
2024-06-04,204546.4844820747
2024-06-05,207832.5007443871
2024-06-06,207794.20440908388
2024-06-07,207576.46006470223
2024-06-10,208317.75420928787
2024-06-11,209290.3100600792
2024-06-12,211529.05504556437
2024-06-13,212322.27941623918
2024-06-14,212947.19860761723
2024-06-17,215109.59674650093
2024-06-18,215409.97334224806
2024-06-20,214274.1006444323
2024-06-21,213840.22411161906
2024-06-24,212256.94937815692
2024-06-25,213893.1105661146
2024-06-26,214249.26608099107
2024-06-27,214696.9586278937
2024-06-28,213714.34416701988
2024-07-01,214568.39266199883
2024-07-02,216416.81537029785
2024-07-03,217802.63672076812
2024-07-05,219568.0509637231
2024-07-08,219956.6433013844
2024-07-09,220158.60027181747
2024-07-10,222395.985708308
2024-07-11,218988.34059643967
2024-07-12,220322.24512374267
2024-07-15,220921.27844178953
2024-07-16,221618.70065607326
2024-07-17,216817.02431806328
2024-07-18,215467.46166508165
2024-07-19,213799.35002449958
2024-07-22,216488.98341816547
2024-07-23,215939.38783263994
2024-07-24,209632.46543552523
2024-07-25,207940.1061326539
2024-07-26,210172.7102750499
2024-07-29,210442.6923172836
2024-07-30,208481.64406250115
2024-07-31,213229.06330098934
2024-08-01,209153.37615886357
2024-08-02,204724.21296091823
2024-08-05,198691.17887782236
2024-08-06,200556.2882325914
2024-08-07,198801.19101878736
2024-08-08,204136.1798178521
2024-08-09,205119.21785279474
2024-08-12,205393.82036068104
2024-08-13,209630.8901231212
2024-08-14,209994.34751810678
2024-08-15,214448.84897871775
2024-08-16,214826.43454593432
2024-08-19,217266.79766640288
2024-08-20,216861.75683401476
2024-08-21,217741.14903726307
2024-08-22,215153.32246304245
2024-08-23,217463.18830856233
2024-08-26,216144.92782480663
2024-08-27,216616.281676833
2024-08-28,214757.61929095868
2024-08-29,214610.26916805014
2024-08-30,216913.09162195213
2024-09-03,211389.3160793738
2024-09-04,210898.65745076857
2024-09-05,210738.42981793277
2024-09-06,206147.24965337943
2024-09-09,208625.12224477236
2024-09-10,210039.02246664837
2024-09-11,213389.28910997265
2024-09-12,215335.23203007906
2024-09-13,216379.87212168518
2024-09-16,216061.98681190383
2024-09-17,216163.14236255502
2024-09-18,215375.11816274055
2024-09-19,219932.01377058492
2024-09-20,219532.63000787704
2024-09-23,220097.850289332
2024-09-24,220943.571399078
2024-09-25,220802.69065441727
2024-09-26,222070.86114343978
2024-09-27,221290.82375028
2024-09-30,222033.94612423936
2024-10-01,219491.73606779758
2024-10-02,219693.12047750544
2024-10-03,219410.27983000388
2024-10-04,221712.81913691462
2024-10-07,219522.71743881688
2024-10-08,222200.98159784888
2024-10-09,223845.15698608934
2024-10-10,223522.5306670717
2024-10-11,224363.9528916962
2024-10-14,226222.86215774913
2024-10-15,223830.22010040877
2024-10-16,224330.26494104415
2024-10-17,224417.43459432462
2024-10-18,225584.04150040707
2024-10-21,225615.3915822935
2024-10-22,225678.7010370376
2024-10-23,222916.91803490932
2024-10-24,224061.20170120144
2024-10-25,224706.69299618262
2024-10-28,225070.42773112445
2024-10-29,226337.2804916934
2024-10-30,225135.62246703135
2024-10-31,220083.92309184454
2024-11-01,221363.2402194245
2024-11-04,220802.39075553181
2024-11-05,223545.6898199992
2024-11-06,229361.0801975407
2024-11-07,232054.33953074898
2024-11-08,232690.70212401985
2024-11-11,232733.04966334207
2024-11-12,232161.32960338445
2024-11-13,232067.68558202632
2024-11-14,230515.01712102347
2024-11-15,226289.8308676897
2024-11-18,227538.42136855557
2024-11-19,228736.26804156153
2024-11-20,228709.19410925682
2024-11-21,229734.59255084302
2024-11-22,230275.18123259503
2024-11-25,230848.37274029513
2024-11-26,232070.74651024243
2024-11-27,230807.40176520415
2024-11-29,232536.63035788934
2024-12-02,234006.18659975202
2024-12-03,234419.2284011339
2024-12-04,236597.08677021172
2024-12-05,236073.97240584786
2024-12-06,237357.32193809593
2024-12-09,235819.6641131221
2024-12-10,235051.08247533382
2024-12-11,238070.6423535032
2024-12-12,236687.38057739843
2024-12-13,237579.22185288992
2024-12-16,239814.07015337655
2024-12-17,238791.37284427678
2024-12-18,230911.30495066434
2024-12-19,230354.1243189377
2024-12-20,232738.15054685163
2024-12-23,234574.01902343374
2024-12-24,237472.0407131927
2024-12-26,237397.94980097417
2024-12-27,234565.72534302244
2024-12-30,231664.55109441414
2024-12-30,231664.55109441414
