date,stock1,stock2,hedge_ratio,zscore,signal
2023-12-18,USB,KEY,0.6907707164307115,2.666114955673237,SHORT_SPREAD
2023-12-19,USB,KEY,0.6907707164307115,2.194785085947911,SHORT_SPREAD
2024-02-05,USB,KEY,0.6907707164307115,-2.1111066710603454,LONG_SPREAD
2024-04-17,USB,KEY,0.6907707164307115,-4.599572224309912,LONG_SPREAD
2024-04-18,USB,KEY,0.6907707164307115,-3.8693216617130375,LONG_SPREAD
2024-04-19,USB,KEY,0.6907707164307115,-2.6479628822162904,LONG_SPREAD
2024-05-02,USB,KEY,0.6907707164307115,-2.0371476662516317,LONG_SPREAD
2024-05-17,USB,KEY,0.6907707164307115,-2.162631154252893,LONG_SPREAD
2024-05-20,USB,KEY,0.6907707164307115,-2.309818763605638,LONG_SPREAD
2024-05-21,USB,KEY,0.6907707164307115,-2.03758207798218,LONG_SPREAD
2024-07-17,USB,KEY,0.6907707164307115,3.2028877729093788,SHORT_SPREAD
2024-07-18,USB,KEY,0.6907707164307115,3.499992887057576,SHORT_SPREAD
2024-07-19,USB,KEY,0.6907707164307115,3.485232153332802,SHORT_SPREAD
2024-07-22,USB,KEY,0.6907707164307115,3.049964287401924,SHORT_SPREAD
2024-07-23,USB,KEY,0.6907707164307115,3.139434013648185,SHORT_SPREAD
2024-07-24,USB,KEY,0.6907707164307115,2.216230697943561,SHORT_SPREAD
2024-10-16,USB,KEY,0.6907707164307115,2.242845134503095,SHORT_SPREAD
2024-10-17,USB,KEY,0.6907707164307115,3.4899931027549163,SHORT_SPREAD
2024-10-18,USB,KEY,0.6907707164307115,2.4177055798246947,SHORT_SPREAD
2024-10-23,USB,KEY,0.6907707164307115,2.1043551461307843,SHORT_SPREAD
2021-04-27,VMC,MLM,0.8070309100538695,2.1347526979116553,SHORT_SPREAD
2021-04-29,VMC,MLM,0.8070309100538695,2.0633604133856926,SHORT_SPREAD
2021-05-04,VMC,MLM,0.8070309100538695,2.535553684285383,SHORT_SPREAD
2021-05-05,VMC,MLM,0.8070309100538695,2.322917749639872,SHORT_SPREAD
2021-05-06,VMC,MLM,0.8070309100538695,3.031044840978948,SHORT_SPREAD
2021-05-07,VMC,MLM,0.8070309100538695,2.1831532784368632,SHORT_SPREAD
2021-05-10,VMC,MLM,0.8070309100538695,2.1404951053905914,SHORT_SPREAD
2021-05-11,VMC,MLM,0.8070309100538695,2.0191504723551077,SHORT_SPREAD
2021-05-12,VMC,MLM,0.8070309100538695,2.075569221123424,SHORT_SPREAD
2021-05-17,VMC,MLM,0.8070309100538695,2.3875143361444215,SHORT_SPREAD
2021-06-23,VMC,MLM,0.8070309100538695,-2.077100780818721,LONG_SPREAD
2021-09-07,VMC,MLM,0.8070309100538695,-2.619146273729317,LONG_SPREAD
2021-09-08,VMC,MLM,0.8070309100538695,-2.615889291575732,LONG_SPREAD
2021-09-09,VMC,MLM,0.8070309100538695,-2.3906828788495162,LONG_SPREAD
2021-11-09,VMC,MLM,0.8070309100538695,2.352257597023741,SHORT_SPREAD
2022-01-07,VMC,MLM,0.8070309100538695,2.2953295198116246,SHORT_SPREAD
2022-03-01,VMC,MLM,0.8070309100538695,-2.050050603169756,LONG_SPREAD
2022-03-02,VMC,MLM,0.8070309100538695,-2.242967844635543,LONG_SPREAD
2022-03-03,VMC,MLM,0.8070309100538695,-2.419472272119113,LONG_SPREAD
2022-03-04,VMC,MLM,0.8070309100538695,-2.255203741193178,LONG_SPREAD
2022-03-07,VMC,MLM,0.8070309100538695,-2.6176622130193388,LONG_SPREAD
2022-03-08,VMC,MLM,0.8070309100538695,-2.286995774944089,LONG_SPREAD
2022-05-12,VMC,MLM,0.8070309100538695,2.233967052101351,SHORT_SPREAD
2022-05-13,VMC,MLM,0.8070309100538695,2.6549743032913455,SHORT_SPREAD
2022-06-13,VMC,MLM,0.8070309100538695,-2.2940584105892987,LONG_SPREAD
2022-06-14,VMC,MLM,0.8070309100538695,-3.142309028705319,LONG_SPREAD
2022-06-15,VMC,MLM,0.8070309100538695,-3.0226762298584515,LONG_SPREAD
2022-06-16,VMC,MLM,0.8070309100538695,-3.03428526273563,LONG_SPREAD
2022-06-17,VMC,MLM,0.8070309100538695,-2.999589302788195,LONG_SPREAD
2022-06-21,VMC,MLM,0.8070309100538695,-2.611032543203906,LONG_SPREAD
2022-06-22,VMC,MLM,0.8070309100538695,-2.727430107235365,LONG_SPREAD
2022-06-23,VMC,MLM,0.8070309100538695,-2.691184995065179,LONG_SPREAD
2022-06-24,VMC,MLM,0.8070309100538695,-2.6145568193827367,LONG_SPREAD
2022-06-27,VMC,MLM,0.8070309100538695,-2.28080154687808,LONG_SPREAD
2022-06-28,VMC,MLM,0.8070309100538695,-2.246315260528532,LONG_SPREAD
2022-11-02,VMC,MLM,0.8070309100538695,3.7135379198470426,SHORT_SPREAD
2022-11-03,VMC,MLM,0.8070309100538695,4.564201582786799,SHORT_SPREAD
2022-11-04,VMC,MLM,0.8070309100538695,3.362660155309259,SHORT_SPREAD
2022-11-07,VMC,MLM,0.8070309100538695,2.9148048860031315,SHORT_SPREAD
2022-11-08,VMC,MLM,0.8070309100538695,2.653553739685791,SHORT_SPREAD
2022-11-09,VMC,MLM,0.8070309100538695,2.2396970891371315,SHORT_SPREAD
2022-11-10,VMC,MLM,0.8070309100538695,2.344619860551714,SHORT_SPREAD
2022-11-17,VMC,MLM,0.8070309100538695,2.1826450686352676,SHORT_SPREAD
2022-11-18,VMC,MLM,0.8070309100538695,2.3344371600958147,SHORT_SPREAD
2022-11-22,VMC,MLM,0.8070309100538695,2.1064248325268196,SHORT_SPREAD
2023-02-09,VMC,MLM,0.8070309100538695,2.467405141488871,SHORT_SPREAD
2023-02-10,VMC,MLM,0.8070309100538695,2.338923964252363,SHORT_SPREAD
2023-02-13,VMC,MLM,0.8070309100538695,2.148429167978257,SHORT_SPREAD
2023-03-07,VMC,MLM,0.8070309100538695,-2.537072726887488,LONG_SPREAD
2023-03-08,VMC,MLM,0.8070309100538695,-2.7495638553419717,LONG_SPREAD
2023-03-09,VMC,MLM,0.8070309100538695,-3.020662401525717,LONG_SPREAD
2023-03-10,VMC,MLM,0.8070309100538695,-2.586181884718922,LONG_SPREAD
2023-03-13,VMC,MLM,0.8070309100538695,-2.572025831407936,LONG_SPREAD
2023-03-14,VMC,MLM,0.8070309100538695,-2.3730405368987144,LONG_SPREAD
2023-03-15,VMC,MLM,0.8070309100538695,-2.1636120701833117,LONG_SPREAD
2023-03-21,VMC,MLM,0.8070309100538695,-2.027881072153895,LONG_SPREAD
2023-03-23,VMC,MLM,0.8070309100538695,-2.128467172776994,LONG_SPREAD
2023-03-27,VMC,MLM,0.8070309100538695,-2.179937025575796,LONG_SPREAD
2023-03-28,VMC,MLM,0.8070309100538695,-2.1990343670259946,LONG_SPREAD
2023-03-29,VMC,MLM,0.8070309100538695,-2.0926537079546983,LONG_SPREAD
2023-06-29,VMC,MLM,0.8070309100538695,2.0608371883591845,SHORT_SPREAD
2023-07-11,VMC,MLM,0.8070309100538695,2.03445437402792,SHORT_SPREAD
2023-08-03,VMC,MLM,0.8070309100538695,2.1245526810497735,SHORT_SPREAD
2023-09-22,VMC,MLM,0.8070309100538695,-2.151332486507523,LONG_SPREAD
2023-09-25,VMC,MLM,0.8070309100538695,-2.0924145321966114,LONG_SPREAD
2023-10-26,VMC,MLM,0.8070309100538695,-3.158978387373833,LONG_SPREAD
2023-10-27,VMC,MLM,0.8070309100538695,-3.3649600092096628,LONG_SPREAD
2023-10-30,VMC,MLM,0.8070309100538695,-3.136002307704354,LONG_SPREAD
2023-10-31,VMC,MLM,0.8070309100538695,-3.3562811548670917,LONG_SPREAD
2023-11-01,VMC,MLM,0.8070309100538695,-4.509160389452008,LONG_SPREAD
2023-11-02,VMC,MLM,0.8070309100538695,-3.155374741316803,LONG_SPREAD
2023-11-03,VMC,MLM,0.8070309100538695,-2.8277677186310215,LONG_SPREAD
2023-11-06,VMC,MLM,0.8070309100538695,-2.6760126055621387,LONG_SPREAD
2023-11-07,VMC,MLM,0.8070309100538695,-2.741963167431593,LONG_SPREAD
2023-11-08,VMC,MLM,0.8070309100538695,-2.952800547020735,LONG_SPREAD
2023-11-09,VMC,MLM,0.8070309100538695,-2.456052422312925,LONG_SPREAD
2023-11-21,VMC,MLM,0.8070309100538695,-2.030717697664908,LONG_SPREAD
2024-01-23,VMC,MLM,0.8070309100538695,-2.104329587726221,LONG_SPREAD
2024-01-24,VMC,MLM,0.8070309100538695,-2.5548496318244824,LONG_SPREAD
2024-01-25,VMC,MLM,0.8070309100538695,-2.500192053588415,LONG_SPREAD
2024-01-26,VMC,MLM,0.8070309100538695,-2.403898261993833,LONG_SPREAD
2024-02-09,VMC,MLM,0.8070309100538695,2.058469485360565,SHORT_SPREAD
2024-02-16,VMC,MLM,0.8070309100538695,5.188315462629866,SHORT_SPREAD
2024-02-20,VMC,MLM,0.8070309100538695,3.98443212506486,SHORT_SPREAD
2024-02-21,VMC,MLM,0.8070309100538695,3.652656231544789,SHORT_SPREAD
2024-02-22,VMC,MLM,0.8070309100538695,3.052423903752528,SHORT_SPREAD
2024-02-23,VMC,MLM,0.8070309100538695,2.8068175647617095,SHORT_SPREAD
2024-02-26,VMC,MLM,0.8070309100538695,2.9560667382786003,SHORT_SPREAD
2024-02-27,VMC,MLM,0.8070309100538695,2.758493650283972,SHORT_SPREAD
2024-07-23,VMC,MLM,0.8070309100538695,2.095146659190977,SHORT_SPREAD
2024-07-24,VMC,MLM,0.8070309100538695,2.296545976609592,SHORT_SPREAD
2024-07-25,VMC,MLM,0.8070309100538695,2.1962796132479196,SHORT_SPREAD
2024-07-26,VMC,MLM,0.8070309100538695,2.49452301746099,SHORT_SPREAD
2024-07-30,VMC,MLM,0.8070309100538695,2.630623152003585,SHORT_SPREAD
2024-07-31,VMC,MLM,0.8070309100538695,2.854166721366767,SHORT_SPREAD
2024-08-01,VMC,MLM,0.8070309100538695,2.5723266771410866,SHORT_SPREAD
2024-08-02,VMC,MLM,0.8070309100538695,2.7821306973081303,SHORT_SPREAD
2024-10-30,VMC,MLM,0.8070309100538695,2.2809049825991514,SHORT_SPREAD
2024-10-31,VMC,MLM,0.8070309100538695,3.0221077864830383,SHORT_SPREAD
2024-11-01,VMC,MLM,0.8070309100538695,3.077342381047807,SHORT_SPREAD
2024-11-04,VMC,MLM,0.8070309100538695,2.2843215022590635,SHORT_SPREAD
2024-11-05,VMC,MLM,0.8070309100538695,3.153165497963224,SHORT_SPREAD
2024-11-06,VMC,MLM,0.8070309100538695,3.85375618055797,SHORT_SPREAD
2024-11-07,VMC,MLM,0.8070309100538695,3.4251812842591707,SHORT_SPREAD
2024-11-08,VMC,MLM,0.8070309100538695,3.2098257461607993,SHORT_SPREAD
2024-11-11,VMC,MLM,0.8070309100538695,3.0794918332855676,SHORT_SPREAD
2024-11-12,VMC,MLM,0.8070309100538695,2.7943502544166487,SHORT_SPREAD
2024-11-13,VMC,MLM,0.8070309100538695,2.569669868579427,SHORT_SPREAD
2024-11-14,VMC,MLM,0.8070309100538695,2.622599822431498,SHORT_SPREAD
2024-11-15,VMC,MLM,0.8070309100538695,2.2389811614585717,SHORT_SPREAD
2024-11-18,VMC,MLM,0.8070309100538695,2.113047503989238,SHORT_SPREAD
2024-11-25,VMC,MLM,0.8070309100538695,2.044967024484215,SHORT_SPREAD
2024-11-26,VMC,MLM,0.8070309100538695,2.0246250064454854,SHORT_SPREAD
2024-12-05,VMC,MLM,0.8070309100538695,2.005154178051854,SHORT_SPREAD
2021-01-12,WEC,AEE,0.6793281745121927,-2.1411806843903203,LONG_SPREAD
2021-02-12,WEC,AEE,0.6793281745121927,-2.22309791803924,LONG_SPREAD
2021-02-16,WEC,AEE,0.6793281745121927,-2.7968288575906333,LONG_SPREAD
2021-02-17,WEC,AEE,0.6793281745121927,-2.4767400585040193,LONG_SPREAD
2021-06-08,WEC,AEE,0.6793281745121927,-2.4040868964983715,LONG_SPREAD
2021-06-09,WEC,AEE,0.6793281745121927,-2.014205531592321,LONG_SPREAD
2021-06-10,WEC,AEE,0.6793281745121927,-2.052924775092739,LONG_SPREAD
2021-06-11,WEC,AEE,0.6793281745121927,-2.169642930800569,LONG_SPREAD
2021-06-14,WEC,AEE,0.6793281745121927,-2.2919048822091597,LONG_SPREAD
2021-06-15,WEC,AEE,0.6793281745121927,-2.1196535692443397,LONG_SPREAD
2021-06-18,WEC,AEE,0.6793281745121927,-2.2777974644681382,LONG_SPREAD
2021-06-23,WEC,AEE,0.6793281745121927,-2.035741584092645,LONG_SPREAD
2021-09-16,WEC,AEE,0.6793281745121927,-2.138615023397441,LONG_SPREAD
2021-09-23,WEC,AEE,0.6793281745121927,-2.186419565813719,LONG_SPREAD
2021-09-24,WEC,AEE,0.6793281745121927,-2.5264005844175546,LONG_SPREAD
2021-09-27,WEC,AEE,0.6793281745121927,-2.9029573925774805,LONG_SPREAD
2021-09-28,WEC,AEE,0.6793281745121927,-2.6794479344862885,LONG_SPREAD
2021-09-29,WEC,AEE,0.6793281745121927,-2.085251818226053,LONG_SPREAD
2021-10-11,WEC,AEE,0.6793281745121927,-2.1503575970604913,LONG_SPREAD
2021-12-13,WEC,AEE,0.6793281745121927,2.9547387703605783,SHORT_SPREAD
2021-12-14,WEC,AEE,0.6793281745121927,3.0080321891370705,SHORT_SPREAD
2021-12-15,WEC,AEE,0.6793281745121927,4.06603115347187,SHORT_SPREAD
2021-12-16,WEC,AEE,0.6793281745121927,4.3899065484289315,SHORT_SPREAD
2021-12-17,WEC,AEE,0.6793281745121927,3.5377321395264394,SHORT_SPREAD
2021-12-20,WEC,AEE,0.6793281745121927,3.153475266345084,SHORT_SPREAD
2022-05-20,WEC,AEE,0.6793281745121927,2.1625429283643167,SHORT_SPREAD
2022-05-23,WEC,AEE,0.6793281745121927,2.4921348097430234,SHORT_SPREAD
2022-05-24,WEC,AEE,0.6793281745121927,2.922263939543493,SHORT_SPREAD
2022-09-27,WEC,AEE,0.6793281745121927,-2.72185968104299,LONG_SPREAD
2022-09-28,WEC,AEE,0.6793281745121927,-2.4036627657582716,LONG_SPREAD
2022-09-29,WEC,AEE,0.6793281745121927,-3.155933673426198,LONG_SPREAD
2022-09-30,WEC,AEE,0.6793281745121927,-3.4835000334395367,LONG_SPREAD
2022-10-03,WEC,AEE,0.6793281745121927,-2.156587334618235,LONG_SPREAD
2022-10-04,WEC,AEE,0.6793281745121927,-2.3616725378306085,LONG_SPREAD
2022-10-05,WEC,AEE,0.6793281745121927,-2.558788796421477,LONG_SPREAD
2022-10-06,WEC,AEE,0.6793281745121927,-3.522522315088489,LONG_SPREAD
2022-10-07,WEC,AEE,0.6793281745121927,-2.972689710835137,LONG_SPREAD
2022-10-10,WEC,AEE,0.6793281745121927,-3.0726215194299487,LONG_SPREAD
2022-10-11,WEC,AEE,0.6793281745121927,-2.9192505354163534,LONG_SPREAD
2022-10-12,WEC,AEE,0.6793281745121927,-2.9969615145791586,LONG_SPREAD
2022-10-13,WEC,AEE,0.6793281745121927,-2.4396682980826823,LONG_SPREAD
2022-10-14,WEC,AEE,0.6793281745121927,-2.1914417906260555,LONG_SPREAD
2023-03-01,WEC,AEE,0.6793281745121927,-2.2977847011372248,LONG_SPREAD
2023-03-15,WEC,AEE,0.6793281745121927,2.896287041746713,SHORT_SPREAD
2023-03-16,WEC,AEE,0.6793281745121927,2.3161982121544593,SHORT_SPREAD
2023-03-17,WEC,AEE,0.6793281745121927,2.333688594384861,SHORT_SPREAD
2023-04-05,WEC,AEE,0.6793281745121927,2.2944981479258253,SHORT_SPREAD
2023-07-18,WEC,AEE,0.6793281745121927,-2.4198876093518624,LONG_SPREAD
2023-09-05,WEC,AEE,0.6793281745121927,-2.084765387622693,LONG_SPREAD
2023-09-06,WEC,AEE,0.6793281745121927,-2.2203535947855757,LONG_SPREAD
2023-09-26,WEC,AEE,0.6793281745121927,-2.6097744165868813,LONG_SPREAD
2023-09-27,WEC,AEE,0.6793281745121927,-3.0429599307897663,LONG_SPREAD
2023-09-28,WEC,AEE,0.6793281745121927,-2.258143574493311,LONG_SPREAD
2023-10-02,WEC,AEE,0.6793281745121927,-2.576989100368844,LONG_SPREAD
2023-10-03,WEC,AEE,0.6793281745121927,-2.246253360585302,LONG_SPREAD
2023-10-12,WEC,AEE,0.6793281745121927,-2.0170737529620566,LONG_SPREAD
2023-11-08,WEC,AEE,0.6793281745121927,-2.535384955516286,LONG_SPREAD
2023-11-09,WEC,AEE,0.6793281745121927,-2.6897490054752144,LONG_SPREAD
2023-12-04,WEC,AEE,0.6793281745121927,2.1288525806037883,SHORT_SPREAD
2023-12-14,WEC,AEE,0.6793281745121927,3.3443772541660293,SHORT_SPREAD
2023-12-15,WEC,AEE,0.6793281745121927,3.316594261450601,SHORT_SPREAD
2023-12-18,WEC,AEE,0.6793281745121927,3.2338909829315483,SHORT_SPREAD
2023-12-19,WEC,AEE,0.6793281745121927,2.895947742433114,SHORT_SPREAD
2023-12-21,WEC,AEE,0.6793281745121927,2.171177142519555,SHORT_SPREAD
2023-12-22,WEC,AEE,0.6793281745121927,2.3897160920398353,SHORT_SPREAD
2023-12-26,WEC,AEE,0.6793281745121927,2.7099287365083584,SHORT_SPREAD
2023-12-27,WEC,AEE,0.6793281745121927,2.4585417714507427,SHORT_SPREAD
2023-12-28,WEC,AEE,0.6793281745121927,2.3646855584766566,SHORT_SPREAD
2023-12-29,WEC,AEE,0.6793281745121927,2.2597210008553774,SHORT_SPREAD
2024-01-02,WEC,AEE,0.6793281745121927,2.475019801142823,SHORT_SPREAD
2024-01-03,WEC,AEE,0.6793281745121927,2.5239508287351886,SHORT_SPREAD
2024-01-04,WEC,AEE,0.6793281745121927,2.0326688313405943,SHORT_SPREAD
2024-01-05,WEC,AEE,0.6793281745121927,2.0061677764481107,SHORT_SPREAD
2024-02-26,WEC,AEE,0.6793281745121927,-2.208807692795057,LONG_SPREAD
2024-05-07,WEC,AEE,0.6793281745121927,2.158513753395213,SHORT_SPREAD
2024-05-08,WEC,AEE,0.6793281745121927,3.1580875383618805,SHORT_SPREAD
2024-05-09,WEC,AEE,0.6793281745121927,3.0747267474022744,SHORT_SPREAD
2024-05-10,WEC,AEE,0.6793281745121927,2.912862099794661,SHORT_SPREAD
2024-05-13,WEC,AEE,0.6793281745121927,2.8436681360355545,SHORT_SPREAD
2024-05-14,WEC,AEE,0.6793281745121927,2.0790521119829637,SHORT_SPREAD
2024-05-15,WEC,AEE,0.6793281745121927,2.1567295649793676,SHORT_SPREAD
2024-05-16,WEC,AEE,0.6793281745121927,2.5659657388171127,SHORT_SPREAD
2024-05-17,WEC,AEE,0.6793281745121927,2.4630714771247186,SHORT_SPREAD
2024-08-14,WEC,AEE,0.6793281745121927,2.2194348844758434,SHORT_SPREAD
2024-08-20,WEC,AEE,0.6793281745121927,2.249861696315004,SHORT_SPREAD
2024-08-21,WEC,AEE,0.6793281745121927,2.742042191627136,SHORT_SPREAD
2024-08-22,WEC,AEE,0.6793281745121927,3.1365675405210616,SHORT_SPREAD
2024-08-23,WEC,AEE,0.6793281745121927,2.811555252790748,SHORT_SPREAD
2024-08-26,WEC,AEE,0.6793281745121927,2.5757538397688897,SHORT_SPREAD
2024-08-27,WEC,AEE,0.6793281745121927,2.5231896453298126,SHORT_SPREAD
2024-08-28,WEC,AEE,0.6793281745121927,2.2221066727302103,SHORT_SPREAD
2024-08-29,WEC,AEE,0.6793281745121927,2.1142815735446048,SHORT_SPREAD
2024-08-30,WEC,AEE,0.6793281745121927,2.038314863054074,SHORT_SPREAD
2024-09-04,WEC,AEE,0.6793281745121927,2.0186509714316743,SHORT_SPREAD
2024-12-19,WEC,AEE,0.6793281745121927,-2.5399735828177348,LONG_SPREAD
2024-12-24,WEC,AEE,0.6793281745121927,-2.11785733217311,LONG_SPREAD
2024-12-26,WEC,AEE,0.6793281745121927,-2.0226416726636094,LONG_SPREAD
2021-01-20,CSX,UNP,0.9875438738359766,-2.3338700156309193,LONG_SPREAD
2021-01-22,CSX,UNP,0.9875438738359766,-2.9739131386537396,LONG_SPREAD
2021-01-25,CSX,UNP,0.9875438738359766,-2.47265743049206,LONG_SPREAD
2021-02-12,CSX,UNP,0.9875438738359766,-2.228509885674495,LONG_SPREAD
2021-03-22,CSX,UNP,0.9875438738359766,2.859839918249078,SHORT_SPREAD
2021-04-21,CSX,UNP,0.9875438738359766,3.273142424091868,SHORT_SPREAD
2021-04-22,CSX,UNP,0.9875438738359766,3.729647834509368,SHORT_SPREAD
2021-04-23,CSX,UNP,0.9875438738359766,2.756494474858029,SHORT_SPREAD
2021-06-23,CSX,UNP,0.9875438738359766,-2.014019484365919,LONG_SPREAD
2021-07-08,CSX,UNP,0.9875438738359766,-2.414837515586607,LONG_SPREAD
2021-08-23,CSX,UNP,0.9875438738359766,2.1363316294644044,SHORT_SPREAD
2021-11-09,CSX,UNP,0.9875438738359766,-2.039833398835442,LONG_SPREAD
2021-11-10,CSX,UNP,0.9875438738359766,-2.384634274094197,LONG_SPREAD
2021-11-11,CSX,UNP,0.9875438738359766,-2.7980381637201006,LONG_SPREAD
2021-11-12,CSX,UNP,0.9875438738359766,-2.970991888189273,LONG_SPREAD
2021-11-15,CSX,UNP,0.9875438738359766,-2.4968448703869095,LONG_SPREAD
2021-11-16,CSX,UNP,0.9875438738359766,-2.4406492518222156,LONG_SPREAD
2022-01-20,CSX,UNP,0.9875438738359766,-2.195923776127469,LONG_SPREAD
2022-01-21,CSX,UNP,0.9875438738359766,-5.393756720116314,LONG_SPREAD
2022-01-24,CSX,UNP,0.9875438738359766,-3.775496305781865,LONG_SPREAD
2022-01-25,CSX,UNP,0.9875438738359766,-4.015001345599842,LONG_SPREAD
2022-01-26,CSX,UNP,0.9875438738359766,-3.7150343359556266,LONG_SPREAD
2022-01-27,CSX,UNP,0.9875438738359766,-3.348713251806213,LONG_SPREAD
2022-01-28,CSX,UNP,0.9875438738359766,-2.2604001067821873,LONG_SPREAD
2022-01-31,CSX,UNP,0.9875438738359766,-2.152228749640314,LONG_SPREAD
2022-03-11,CSX,UNP,0.9875438738359766,-2.0902365546382735,LONG_SPREAD
2022-03-15,CSX,UNP,0.9875438738359766,-2.0029410497155227,LONG_SPREAD
2022-04-21,CSX,UNP,0.9875438738359766,3.126066150779753,SHORT_SPREAD
2022-04-22,CSX,UNP,0.9875438738359766,2.5183442768239988,SHORT_SPREAD
2022-04-25,CSX,UNP,0.9875438738359766,2.142784923098138,SHORT_SPREAD
2022-04-28,CSX,UNP,0.9875438738359766,2.0523964996559085,SHORT_SPREAD
2022-05-03,CSX,UNP,0.9875438738359766,2.1601585249000674,SHORT_SPREAD
2022-05-04,CSX,UNP,0.9875438738359766,2.252782842417582,SHORT_SPREAD
2022-05-05,CSX,UNP,0.9875438738359766,2.111601341784558,SHORT_SPREAD
2022-05-06,CSX,UNP,0.9875438738359766,2.3430525819490424,SHORT_SPREAD
2022-10-25,CSX,UNP,0.9875438738359766,2.2545247914761433,SHORT_SPREAD
2022-11-02,CSX,UNP,0.9875438738359766,2.020507409226302,SHORT_SPREAD
2022-11-03,CSX,UNP,0.9875438738359766,2.4284303807829315,SHORT_SPREAD
2022-11-04,CSX,UNP,0.9875438738359766,2.4197081837739765,SHORT_SPREAD
2022-11-07,CSX,UNP,0.9875438738359766,2.698788901443026,SHORT_SPREAD
2023-01-18,CSX,UNP,0.9875438738359766,2.0409137091859644,SHORT_SPREAD
2023-01-24,CSX,UNP,0.9875438738359766,2.9647043597023175,SHORT_SPREAD
2023-01-25,CSX,UNP,0.9875438738359766,2.1211919463718756,SHORT_SPREAD
2023-02-15,CSX,UNP,0.9875438738359766,2.0677879494166276,SHORT_SPREAD
2023-02-21,CSX,UNP,0.9875438738359766,2.5908326362066854,SHORT_SPREAD
2023-02-23,CSX,UNP,0.9875438738359766,2.5273216748453513,SHORT_SPREAD
2023-02-24,CSX,UNP,0.9875438738359766,2.35095585825012,SHORT_SPREAD
2023-02-27,CSX,UNP,0.9875438738359766,-2.5875769987635975,LONG_SPREAD
2023-03-07,CSX,UNP,0.9875438738359766,-2.3913368321705706,LONG_SPREAD
2023-04-21,CSX,UNP,0.9875438738359766,2.3996592467110065,SHORT_SPREAD
2023-07-20,CSX,UNP,0.9875438738359766,-2.301469896501781,LONG_SPREAD
2023-07-21,CSX,UNP,0.9875438738359766,-3.972767225567531,LONG_SPREAD
2023-07-24,CSX,UNP,0.9875438738359766,-3.4796875890130425,LONG_SPREAD
2023-07-25,CSX,UNP,0.9875438738359766,-2.1219078614074864,LONG_SPREAD
2023-07-26,CSX,UNP,0.9875438738359766,-5.177345566680681,LONG_SPREAD
2023-07-27,CSX,UNP,0.9875438738359766,-3.6578754015752875,LONG_SPREAD
2023-07-28,CSX,UNP,0.9875438738359766,-2.7825607281606635,LONG_SPREAD
2023-07-31,CSX,UNP,0.9875438738359766,-2.836703442674159,LONG_SPREAD
2023-08-01,CSX,UNP,0.9875438738359766,-2.578721475827193,LONG_SPREAD
2023-08-02,CSX,UNP,0.9875438738359766,-2.5128488848403863,LONG_SPREAD
2023-08-03,CSX,UNP,0.9875438738359766,-2.3529028227653703,LONG_SPREAD
2023-08-04,CSX,UNP,0.9875438738359766,-2.9029826348840078,LONG_SPREAD
2023-08-07,CSX,UNP,0.9875438738359766,-2.617037100145037,LONG_SPREAD
2023-08-08,CSX,UNP,0.9875438738359766,-2.6021309716044096,LONG_SPREAD
2023-08-09,CSX,UNP,0.9875438738359766,-2.56194753279711,LONG_SPREAD
2023-08-10,CSX,UNP,0.9875438738359766,-2.543103271178501,LONG_SPREAD
2023-08-11,CSX,UNP,0.9875438738359766,-2.4012140828482496,LONG_SPREAD
2023-08-14,CSX,UNP,0.9875438738359766,-2.2396185294509503,LONG_SPREAD
2023-08-15,CSX,UNP,0.9875438738359766,-2.102807834983963,LONG_SPREAD
2023-12-14,CSX,UNP,0.9875438738359766,-2.093855439384207,LONG_SPREAD
2024-01-26,CSX,UNP,0.9875438738359766,2.0081019438677346,SHORT_SPREAD
2024-02-05,CSX,UNP,0.9875438738359766,2.530022092885892,SHORT_SPREAD
2024-02-06,CSX,UNP,0.9875438738359766,2.0330380481888675,SHORT_SPREAD
2024-02-07,CSX,UNP,0.9875438738359766,2.060073419682534,SHORT_SPREAD
2024-02-08,CSX,UNP,0.9875438738359766,2.185926549430069,SHORT_SPREAD
2024-02-12,CSX,UNP,0.9875438738359766,2.025435379485725,SHORT_SPREAD
2024-02-26,CSX,UNP,0.9875438738359766,2.1798238059342987,SHORT_SPREAD
2024-04-24,CSX,UNP,0.9875438738359766,-2.649584146816231,LONG_SPREAD
2024-04-25,CSX,UNP,0.9875438738359766,-4.680620528191156,LONG_SPREAD
2024-04-26,CSX,UNP,0.9875438738359766,-3.9207555348758754,LONG_SPREAD
2024-04-29,CSX,UNP,0.9875438738359766,-3.240125770380327,LONG_SPREAD
2024-04-30,CSX,UNP,0.9875438738359766,-3.2108103332305866,LONG_SPREAD
2024-05-01,CSX,UNP,0.9875438738359766,-2.5763529507537557,LONG_SPREAD
2024-05-02,CSX,UNP,0.9875438738359766,-2.420595786141903,LONG_SPREAD
2024-05-03,CSX,UNP,0.9875438738359766,-2.375509396883669,LONG_SPREAD
2024-05-06,CSX,UNP,0.9875438738359766,-2.242477873527408,LONG_SPREAD
2024-05-07,CSX,UNP,0.9875438738359766,-2.2844280062936293,LONG_SPREAD
2024-05-08,CSX,UNP,0.9875438738359766,-2.369278422397403,LONG_SPREAD
2024-05-09,CSX,UNP,0.9875438738359766,-2.0574687670167804,LONG_SPREAD
2024-05-10,CSX,UNP,0.9875438738359766,-2.1599951251599645,LONG_SPREAD
