date,return,market_regime,n_positions,cumulative
2024-06-20,-0.005098032102916732,BULL,72,1.880476396831271
2024-06-21,-0.007580832397539177,BULL,72,1.8662208204393649
2024-06-24,0.0022406557988629266,BULL,72,1.8704023789426412
2024-06-25,0.0006665611119725747,BULL,72,1.8716491164321851
2024-06-26,-0.0022302988129238137,BULL,72,1.8674747796295965
2024-06-27,0.0028268014839571438,BULL,72,1.872753760107906
2024-06-28,-0.0007858938777728081,BULL,72,1.8712819743932612
2024-07-01,-0.00040347187616270746,BULL,72,1.870526964744223
2024-07-02,0.0022694112416057005,BULL,72,1.8747719596657402
2024-07-03,0.004659487327386134,BULL,72,1.8835074358535417
2024-07-05,0.0038077154923966136,BULL,72,1.8906792962970853
2024-07-08,0.002863182793051535,BULL,72,1.8960926567254222
2024-07-09,0.0010661167648969877,BULL,72,1.8981141128945553
2024-07-10,0.0073735580554607815,BULL,72,1.912109967501873
2024-07-11,-0.0031339779959488937,BULL,72,1.9061174569378874
2024-07-12,0.004552315167877857,BULL,80,1.9147947043488627
2024-07-15,0.0009648563098718256,BULL,80,1.916642206101463
2024-07-16,0.007282054307503562,BULL,80,1.9305992987343474
2024-07-17,-0.021013317165742135,BULL,80,1.8900310033500831
2024-07-18,-0.008436772833164928,BULL,80,1.8740852411271798
2024-07-19,-0.0033067197672923565,BULL,86,1.8678881664147537
2024-07-22,0.006796742398312637,BULL,86,1.8805837211107312
2024-07-23,0.00018201110029408723,BULL,86,1.880926008223006
2024-07-24,-0.020567425460023856,BULL,86,1.8422402027530589
2024-07-25,-0.005373022854181438,BULL,86,1.8323418040407748
2024-07-26,0.00747048175317407,BULL,88,1.8460302800534396
2024-07-29,0.0012843666540931764,BULL,88,1.8484012597875865
2024-07-30,-0.005327174764386629,BULL,88,1.8385545032419857
2024-07-31,0.011712703697157656,BULL,88,1.860088947369534
2024-08-01,-0.007396444306955485,BEAR,88,1.8463309030643316
2024-08-02,-0.0020192909171544812,BEAR,71,1.8426026238417121
2024-08-05,-0.014473370021685477,BEAR,71,1.8159339542639226
2024-08-06,0.005362854093782819,BEAR,71,1.8256725431045862
2024-08-07,-0.0013413126595427278,BEAR,71,1.8232237454103404
2024-08-08,0.007252504437512531,BEAR,71,1.836446683714507
2024-08-09,0.0026083252314333645,BEAR,64,1.8412367339358215
2024-08-12,-0.0030561102259188235,BEAR,64,1.835609711524903
2024-08-13,0.0059151337443907335,BEAR,64,1.8464675884710755
2024-08-14,0.0035882824651114614,BEAR,64,1.853093235741183
2024-08-15,0.004283329425664366,BEAR,64,1.8610306445263327
2024-08-16,0.0027242365688173943,BEAR,65,1.866100532263841
2024-08-19,0.004576389234451087,BEAR,65,1.8746405346500967
2024-08-20,-0.0019511104122817975,BEAR,65,1.8709829039836554
2024-08-21,0.001999882239483157,BEAR,65,1.8747246494637089
2024-08-22,-0.0018847455455675592,BEAR,65,1.8711912705314664
2024-08-23,0.007698320895650203,BEAR,67,1.8855963013891572
2024-08-26,0.0010398221115546116,BEAR,67,1.8875569861168073
2024-08-27,0.0011750967726227993,BEAR,67,1.8897750482393347
2024-08-28,-0.0024066211973238537,BEAR,67,1.8852270755500684
2024-08-29,0.0011057307096992315,BEAR,67,1.8873116290222607
2024-08-30,0.005166835618711326,BEAR,62,1.897063057970701
2024-09-03,-0.005434968472897341,BEAR,62,1.886752580059532
2024-09-04,0.0017727084632590889,BEAR,62,1.8900972423262794
2024-09-05,-0.004283591348221724,BEAR,62,1.8820008381317528
2024-09-06,-0.007257342881955549,BEAR,62,1.8683425127453028
2024-09-09,0.01187522693600229,BULL,81,1.890529504078334
2024-09-10,-0.0011635757738105957,BULL,81,1.8883297297477144
2024-09-11,0.004432667014561981,BULL,81,1.896700066653384
2024-09-12,0.005976876896572909,BULL,81,1.9080364094614928
2024-09-13,0.007978205105356895,BULL,81,1.9232591152846654
2024-09-16,0.004572047519386165,BULL,80,1.9320523473518396
2024-09-17,-0.0003921493255790457,BULL,80,1.931294694326842
2024-09-18,-0.002507670183175904,BULL,80,1.9264516442069528
2024-09-19,0.006820560497860092,BULL,80,1.9395911241924686
2024-09-20,0.00034228008208264313,BULL,80,1.940255007601664
2024-09-23,0.007580895177919602,BULL,77,1.954963877432726
2024-09-24,0.0023933434776427995,BULL,77,1.9596427774778071
2024-09-25,-0.0006900475821241985,BULL,77,1.9582905307173815
2024-09-26,1.4413312581325745e-05,BULL,77,1.9583187561709257
2024-09-27,-0.0021643955887475303,BULL,77,1.954080179693708
2024-09-30,0.003024143907801082,BULL,73,1.9599895993644836
2024-10-01,-0.0030587213874939977,BULL,73,1.9539945372576417
2024-10-02,0.0007685481173766301,BULL,73,1.9554962760806154
2024-10-03,-0.0018222120433509618,BULL,73,1.9519329472156133
2024-10-04,0.004964804090257501,BULL,73,1.9616239118958576
2024-10-07,-0.004611563425740303,BULL,74,1.952577758808701
2024-10-08,0.006186346340282068,BULL,74,1.9646570810810233
2024-10-09,0.009299544945404614,BULL,74,1.9829274979088436
2024-10-10,-0.002372509933186992,BULL,74,1.9782229827232654
2024-10-11,0.00809693114182922,BULL,74,1.9942405179975597
2024-10-14,0.00966073690429961,BULL,72,2.0135063509658284
2024-10-15,-0.005916623315330336,BULL,72,2.001593192344138
2024-10-16,0.0057202207762972685,BULL,72,2.0130427473086803
2024-10-17,-0.002762427565341489,BULL,72,2.007481862533304
2024-10-18,0.007004078786505983,BULL,72,2.021542423660969
2024-10-21,-0.0024292940943873307,BULL,71,2.016631502589616
2024-10-22,-0.006161102343252755,BULL,71,2.004206829513534
2024-10-23,-0.00774998522426228,BULL,71,1.9886742561984383
2024-10-24,0.0032903077158376536,BULL,71,1.995217606447896
2024-10-25,-0.003667248320065351,BULL,71,1.987900648032485
2024-10-28,0.006834140108747165,BULL,69,2.001486239583408
2024-10-29,-0.0007265651734639512,BULL,69,2.0000320293865594
2024-10-30,0.0013350578400318862,BULL,69,2.002702187827707
2024-10-31,-0.01186629867713127,BULL,69,1.978937525505599
2024-11-01,-0.002754849043384187,BULL,69,1.9734858513565428
2024-11-04,0.0013901825602000712,BULL,76,1.9762293569699
2024-11-05,0.018758550226996233,BULL,76,2.0133005546226843
2024-11-06,0.02891811887024704,BULL,76,2.071521419382797
2024-11-07,-0.00010958758989987955,BULL,76,2.071294406343021
2024-11-08,0.007130565982562191,BULL,76,2.086063907776762
2024-11-11,0.009019116684106545,BULL,83,2.1048783615715037
2024-11-12,-0.0014807600021169956,BULL,83,2.101761541884367
2024-11-13,-0.0037270692603398256,BULL,83,2.0939281310490454
2024-11-14,-0.00761860467856137,BULL,83,2.077975320393264
2024-11-15,-0.0038200485597960905,BULL,83,2.0700373537633037
2024-11-18,0.003242614967999131,BULL,84,2.076749687870934
2024-11-19,0.006163076934484193,BULL,84,2.0895488559709485
2024-11-20,0.0012342174993637861,BULL,84,2.0921278137347636
2024-11-21,0.009756012078296693,BULL,84,2.1125386379549003
2024-11-22,0.008066461732453584,BULL,84,2.129579350036293
2024-11-25,0.008196223113920655,BULL,74,2.1470338575279886
2024-11-26,-0.0008115595395496758,BULL,74,2.1452914117191755
2024-11-27,-0.00046468004210541267,BULL,74,2.1442945376156493
2024-11-29,0.003051042654546234,BULL,74,2.150836871713825
2024-12-02,-0.008795865333891331,BULL,74,2.131918400235062
2024-12-03,0.005797192704996213,BULL,64,2.144277542032552
2024-12-04,0.011523666041604767,BULL,64,2.168987480327448
2024-12-05,-0.0047434627831027705,BULL,64,2.158698968937499
2024-12-06,0.007639823401819637,BULL,64,2.1751910478378713
2024-12-09,-0.013084713459481121,BULL,64,2.146729296257284
2024-12-10,-0.0017850463397565196,BULL,75,2.142897284984552
2024-12-11,0.00801276480964288,BULL,75,2.1600678169403555
2024-12-12,-0.004383845839704552,BULL,75,2.150598412627582
2024-12-13,0.008131431609691701,BULL,75,2.1680858565397747
2024-12-16,0.00489419850357403,BULL,75,2.1786968990944717
2024-12-17,-0.006419764025327306,BULL,75,2.164710179119573
2024-12-18,-0.03179855923581044,BULL,75,2.0958755142604772
2024-12-19,0.0009833060098421182,BULL,75,2.0979364012495303
2024-12-20,0.009055664815352056,BULL,75,2.116934610103172
2024-12-23,0.0031394216371941302,BULL,75,2.123580560422655
2024-12-24,0.011375172400814298,BULL,71,2.14773665540448
2024-12-26,0.00020278568861718886,BULL,71,2.1481721856611147
2024-12-27,-0.009413135606495395,BULL,71,2.127951149571385
2024-12-30,-0.009473044560294117,BULL,71,2.1077929735093663
