date,spy_return,spy_vol,state,regime
2021-10-26,0.0008996681341086,0.11906447198339852,2,BULL
2021-10-27,-0.0044300372573304,0.12159181092651648,2,BULL
2021-10-28,0.0096489461924043,0.11149093190482123,2,BULL
2021-10-29,0.0020291317625982,0.10683912520453669,2,BULL
2021-11-01,0.0017201942386289,0.08950430487494214,2,BULL
2021-11-02,0.004043020172453,0.0858206891535905,2,BULL
2021-11-03,0.0061054711627128,0.08637446847119352,2,BULL
2021-11-04,0.0047122115661006,0.08426988762200986,2,BULL
2021-11-05,0.0034697902545075,0.08220496690029482,2,BULL
2021-11-08,0.0008537375219057,0.07278761588572455,2,BULL
2021-11-09,-0.0033054368346459,0.07380595719915237,2,BULL
2021-11-10,-0.0080449483033553,0.08489537871276003,2,BULL
2021-11-11,0.0003236731391518,0.06832888677618751,2,BULL
2021-11-12,0.0075468579064168,0.06825887999961637,2,BULL
2021-11-15,0.0003422772788235,0.06858302045480287,2,BULL
2021-11-16,0.0039578372790149,0.06583563849555148,2,BULL
2021-11-17,-0.0024292807950423,0.06726550073987074,2,BULL
2021-11-18,0.0033966330910792,0.06746170139584651,2,BULL
2021-11-19,-0.0017883719226365,0.06792624243452879,2,BULL
2021-11-22,-0.0028150672729959,0.0683120537746451,2,BULL
2021-11-23,0.0013259234691016,0.06829469883091871,2,BULL
2021-11-24,0.002669841331528,0.06491465440456447,2,BULL
2021-11-26,-0.0223031154705372,0.1016382030801858,2,BULL
2021-11-29,0.0122665323963568,0.11035085005983551,2,BULL
2021-11-30,-0.0194576786100166,0.13115063313466704,2,BULL
2021-12-01,-0.0111072023765106,0.1352194137840959,2,BULL
2021-12-02,0.0153163259732831,0.14540165915609968,2,BULL
2021-12-03,-0.0087013036560396,0.14650567613772644,2,BULL
2021-12-06,0.0118433822550765,0.15308308950123203,2,BULL
2021-12-07,0.0206846915964906,0.17136981735464415,0,BEAR
2021-12-08,0.0026481724858176,0.17115608941400925,0,BEAR
2021-12-09,-0.0067515776873089,0.1703811610835821,0,BEAR
2021-12-10,0.0094133519740282,0.173392075583214,0,BEAR
2021-12-13,-0.0088583018338477,0.17470285607713762,0,BEAR
2021-12-14,-0.0068799644385748,0.1763786187613258,0,BEAR
2021-12-15,0.0156249596054995,0.1848420217381398,0,BEAR
2021-12-16,-0.0088186264382535,0.18742307198715608,0,BEAR
2021-12-17,-0.0106427156631103,0.19053423546200268,0,BEAR
2021-12-20,-0.0106333071396615,0.19369317092396973,0,BEAR
2021-12-21,0.0177588941430359,0.20494176751184434,0,BEAR
2021-12-22,0.0099987068865814,0.2081029439392066,0,BEAR
2021-12-23,0.0062220677631315,0.20904118762745286,0,BEAR
2021-12-27,0.0141520354378468,0.19623243768634327,0,BEAR
2021-12-28,-0.0008172055396652,0.19279970728588605,0,BEAR
2021-12-29,0.0012792768449403,0.1761656663534855,0,BEAR
2021-12-30,-0.0027646102856259,0.16994374634406717,0,BEAR
2021-12-31,-0.0025200894369536,0.1645110675412576,0,BEAR
2022-01-03,0.0057899825605636,0.15985387463785328,0,BEAR
2022-01-04,-0.0003348406113441,0.15656413430186925,0,BEAR
2022-01-05,-0.0192021571012249,0.158208178962194,0,BEAR
2022-01-06,-0.0009393949726044,0.15799423240645477,0,BEAR
2022-01-07,-0.0039536088021848,0.1567026566484172,0,BEAR
2022-01-10,-0.0012442138862852,0.1529066159800396,0,BEAR
2022-01-11,0.009108110681772,0.15292983416294656,0,BEAR
2022-01-12,0.0027035810618971,0.15051121567377168,0,BEAR
2022-01-13,-0.013778655331078,0.148896348863567,0,BEAR
2022-01-14,0.0004092782042375,0.14556829524092535,0,BEAR
2022-01-18,-0.0177097822528263,0.1543375345252345,0,BEAR
2022-01-19,-0.010383613677922,0.15411870629561347,0,BEAR
2022-01-20,-0.0110680375181612,0.1428470818707872,0,BEAR
2022-01-21,-0.0196305981485495,0.1490996819244628,0,BEAR
2022-01-24,0.0042465957255601,0.14759526828361894,0,BEAR
2022-01-25,-0.0122088455927171,0.135327716410242,0,BEAR
2022-01-26,-0.0025089880405002,0.13482435985284377,0,BEAR
2022-01-27,-0.0049378411189878,0.13293865056823762,0,BEAR
2022-01-28,0.0248355124606241,0.17012202084677316,0,BEAR
2022-01-31,0.0180109199209206,0.18675376120541065,0,BEAR
2022-02-01,0.0067567998787265,0.1873631148824306,0,BEAR
2022-02-02,0.0097142472516102,0.19229893763243266,0,BEAR
2022-02-03,-0.0235049893238338,0.19790256414581556,0,BEAR
2022-02-04,0.0047023126813627,0.19942595914234043,0,BEAR
2022-02-07,-0.0032094091281934,0.19934784077308895,0,BEAR
2022-02-08,0.0082279585839364,0.20262319906530937,0,BEAR
2022-02-09,0.0146360316301747,0.20736047760568196,0,BEAR
2022-02-10,-0.0179656995578435,0.21499291226715395,0,BEAR
2022-02-11,-0.0197186472302755,0.22018210634155946,0,BEAR
2022-02-14,-0.0032693770377297,0.2199099879608224,0,BEAR
2022-02-15,0.0161269852841157,0.2221676266202645,0,BEAR
2022-02-16,0.0011207566267981,0.21949946309436,0,BEAR
2022-02-17,-0.0213615591049272,0.228922514253615,0,BEAR
2022-02-18,-0.0064749104233685,0.21927969763609745,0,BEAR
2022-02-22,-0.0107317265982651,0.22155903808618574,0,BEAR
2022-02-23,-0.0177385458788956,0.22606396389593442,0,BEAR
2022-02-24,0.0150489554975392,0.2333585708914948,0,BEAR
2022-02-25,0.0220641938675771,0.24587547522852984,0,BEAR
2022-02-28,-0.0025585825941798,0.22910834368681357,0,BEAR
2022-03-01,-0.0152303865289505,0.22379811237482533,0,BEAR
2022-03-02,0.0183964716854709,0.23355589054106313,0,BEAR
2022-03-03,-0.0049784896857248,0.2299218936407419,0,BEAR
2022-03-04,-0.0081246368533527,0.21726001772106354,0,BEAR
2022-03-07,-0.0294793159550517,0.23717664861271837,0,BEAR
2022-03-08,-0.0075816477449817,0.23767130050660792,0,BEAR
2022-03-09,0.0268108805756113,0.25808879991974126,0,BEAR
2022-03-10,-0.0045155655368041,0.2500003951990746,0,BEAR
2022-03-11,-0.0127150693301424,0.246645307656642,0,BEAR
2022-03-14,-0.0073084302891998,0.23948186804255306,0,BEAR
2022-03-15,0.0219906193163723,0.2548714317789322,0,BEAR
2022-03-16,0.0221740852183944,0.2612002236426397,0,BEAR
2022-03-17,0.0125107869488361,0.26555407523926283,0,BEAR
2022-03-18,0.0109528288127129,0.2564869200913237,0,BEAR
2022-03-21,-0.0002923791705634,0.2549915305986307,0,BEAR
2022-03-22,0.0117014822191099,0.25322269805457787,0,BEAR
2022-03-23,-0.0128784919205481,0.2486019759343561,0,BEAR
2022-03-24,0.0150745272673353,0.24861870379968676,0,BEAR
2022-03-25,0.0048835854968727,0.23822532851001804,0,BEAR
2022-03-28,0.0071130477040337,0.23827584649690045,0,BEAR
2022-03-29,0.0123707279109337,0.23118756947799332,0,BEAR
2022-03-30,-0.0061748659201935,0.22703431742765456,0,BEAR
2022-03-31,-0.0153912688993718,0.23451563530912084,0,BEAR
2022-04-01,0.0028341875988786,0.2314115265287923,0,BEAR
2022-04-04,0.0085665160115153,0.19852112180658915,0,BEAR
2022-04-05,-0.0126312169755107,0.20334956951043215,0,BEAR
2022-04-06,-0.0099994245376708,0.19078352344282612,0,BEAR
2022-04-07,0.005038794866919,0.18918903919862803,0,BEAR
2022-04-08,-0.0026738602195117,0.1814004505262276,0,BEAR
2022-04-11,-0.017092071343294,0.1920663545217012,0,BEAR
2022-04-12,-0.003705419344858,0.17944126260193285,0,BEAR
2022-04-13,0.0114535496926742,0.16673909644283558,0,BEAR
2022-04-14,-0.0124517964376612,0.1675897401140836,0,BEAR
2022-04-18,0.0004112594884277,0.16241183164429346,0,BEAR
2022-04-19,0.0161426793666534,0.17307596825756152,0,BEAR
2022-04-20,-0.0007414037919635,0.1675906595753624,0,BEAR
2022-04-21,-0.0149537806632744,0.16977260819069181,0,BEAR
2022-04-22,-0.027438945821729,0.18418336223078044,0,BEAR
2022-04-25,0.0057974498045296,0.18471167769122562,0,BEAR
2022-04-26,-0.0289607462409866,0.20284859290573803,0,BEAR
2022-04-27,0.0028116808426881,0.19500284437887141,0,BEAR
2022-04-28,0.0252595358673106,0.22239990252703437,0,BEAR
2022-04-29,-0.0369557794259404,0.2493757939223767,0,BEAR
2022-05-02,0.0060195268110161,0.2508641681256006,0,BEAR
2022-05-03,0.0045841236270074,0.2485415818687047,0,BEAR
2022-05-04,0.0304527295075769,0.2754513516814125,0,BEAR
2022-05-05,-0.0355427633440623,0.29879329267370497,0,BEAR
2022-05-06,-0.0059687147478978,0.2971089424745577,0,BEAR
2022-05-09,-0.0320175388184911,0.312973581508989,0,BEAR
2022-05-10,0.0023105868090815,0.3111337586571164,0,BEAR
2022-05-11,-0.0158859472766297,0.31362468470618515,0,BEAR
2022-05-12,-0.0010441016242536,0.3078632347866552,0,BEAR
2022-05-13,0.0239079476059138,0.32423218731608294,0,BEAR
2022-05-16,-0.004057532090171,0.3237969739076657,0,BEAR
2022-05-17,0.0205702385537367,0.3278628671988766,0,BEAR
2022-05-18,-0.040311422310071,0.3517176711689468,0,BEAR
2022-05-19,-0.0061247812871241,0.350153097344197,0,BEAR
2022-05-20,0.0004366942411111,0.34098602471344497,0,BEAR
2022-05-23,0.0187100575040692,0.349011477886066,0,BEAR
2022-05-24,-0.0076339978846309,0.33643321412759686,0,BEAR
2022-05-25,0.0088351359532132,0.33837404163084134,0,BEAR
2022-05-26,0.0199812223292406,0.3331668019503478,0,BEAR
2022-05-27,0.0245492569812497,0.3200436326144727,0,BEAR
2022-05-31,-0.0056109594829785,0.3200886905373243,0,BEAR
2022-06-01,-0.0080885471910586,0.3208452090936938,0,BEAR
2022-06-02,0.0190435118962271,0.30850575079042136,0,BEAR
2022-06-03,-0.0164114750023232,0.28698021036284227,0,BEAR
2022-06-06,0.0030446739944933,0.2863768741371752,0,BEAR
2022-06-07,0.0095922590858135,0.2612576894237154,0,BEAR
2022-06-08,-0.0108722838147421,0.26540221394863517,0,BEAR
2022-06-09,-0.023782773366391,0.27366679274788897,0,BEAR
2022-06-10,-0.0289955370465991,0.29398765400899984,0,BEAR
2022-06-13,-0.037968328180167,0.3084876126829955,0,BEAR
2022-06-14,-0.0030134909812689,0.3084738371113086,0,BEAR
2022-06-15,0.0142565257602715,0.30278198381001603,0,BEAR
2022-06-16,-0.0330960025546738,0.2920457999745867,0,BEAR
2022-06-17,0.0021557115874564,0.2924088045993109,0,BEAR
2022-06-21,0.0251735674215896,0.3087065452271807,0,BEAR
2022-06-22,-0.0018130792557691,0.29933399645344627,0,BEAR
2022-06-23,0.0098026804474322,0.3017817483315233,0,BEAR
2022-06-24,0.0317940320288381,0.3226547095055355,0,BEAR
2022-06-27,-0.0038198546404473,0.3135358904468147,0,BEAR
2022-06-28,-0.0204327385648337,0.3040969716152799,0,BEAR
2022-06-29,-0.0008146309502216,0.30422651756818325,0,BEAR
2022-06-30,-0.0081240710262404,0.3042333211736458,0,BEAR
2022-07-01,0.0105763113918158,0.2972369712843226,0,BEAR
2022-07-05,0.0018888203356886,0.29429790987365906,0,BEAR
2022-07-06,0.0033771346354081,0.29439416022796566,0,BEAR
2022-07-07,0.0149771661720932,0.2980962628151412,0,BEAR
2022-07-08,-0.000822604093542,0.2966789754714108,0,BEAR
2022-07-11,-0.011423605186178,0.2880000369123074,0,BEAR
2022-07-12,-0.0088488619873409,0.27116980178449995,0,BEAR
2022-07-13,-0.0052516052200881,0.23403166429780223,0,BEAR
2022-07-14,-0.002428667713031,0.23391355220158166,0,BEAR
2022-07-15,0.0191049743148792,0.2381914464867562,0,BEAR
2022-07-18,-0.0082567682125482,0.2048866106355268,0,BEAR
2022-07-19,0.0270192137022042,0.2228132861955751,0,BEAR
2022-07-20,0.0063732252534733,0.2081643641914962,0,BEAR
2022-07-21,0.0101831052606005,0.20911094638554406,0,BEAR
2022-07-22,-0.0092779855086534,0.21212004397811238,0,BEAR
2022-07-25,0.0012148550806281,0.1812302834721437,0,BEAR
2022-07-26,-0.0118310314337568,0.18608187492691927,0,BEAR
2022-07-27,0.025966396206756,0.19016032111409853,0,BEAR
2022-07-28,0.0125424506496849,0.19279707652293507,0,BEAR
2022-07-29,0.0145787811034594,0.19171932513037251,0,BEAR
2022-08-01,-0.0029614453227445,0.19203485683021482,0,BEAR
2022-08-02,-0.0065973056785414,0.19549008870097773,0,BEAR
2022-08-03,0.0156595209020677,0.20028886630435122,0,BEAR
2022-08-04,-0.0006755619650964,0.19657884976754433,0,BEAR
2022-08-05,-0.001690162625671,0.19683904007885422,0,BEAR
2022-08-08,-0.0011609286065696,0.1899995956981874,0,BEAR
2022-08-09,-0.0039710064036558,0.1864889086215776,0,BEAR
2022-08-10,0.0210039442535532,0.19253937554420206,0,BEAR
2022-08-11,0.0,0.19144634298781651,0,BEAR
2022-08-12,0.0169291027580114,0.1895206993779866,0,BEAR
2022-08-15,0.0041207680923374,0.18279217909839762,0,BEAR
2022-08-16,0.0019585877677907,0.16512965698370943,0,BEAR
2022-08-17,-0.0070977679942518,0.1700799404161838,0,BEAR
2022-08-18,0.0029063747416737,0.16849392305268396,0,BEAR
2022-08-19,-0.0134382327019473,0.17328396308181773,0,BEAR
2022-08-22,-0.0208224140451461,0.19341125896292552,0,BEAR
2022-08-23,-0.0024191419712106,0.18709173258916095,0,BEAR
2022-08-24,0.0032009334399067,0.1658565375102126,0,BEAR
2022-08-25,0.0141175587151034,0.167322167447411,0,BEAR
2022-08-26,-0.0338489306305894,0.20243408243419822,0,BEAR
2022-08-29,-0.0066122236261663,0.2033781911467447,0,BEAR
2022-08-30,-0.0109776555130747,0.20558187744187328,0,BEAR
2022-08-31,-0.0076091891868418,0.19676434975727108,0,BEAR
2022-09-01,0.0031379851223054,0.19764669167280086,0,BEAR
2022-09-02,-0.0105446348747499,0.19988150415533493,0,BEAR
2022-09-06,-0.0037731837710724,0.19985470562982685,0,BEAR
2022-09-07,0.0179650783613458,0.21273869568232207,0,BEAR
2022-09-08,0.006536206071632,0.1980506503073925,0,BEAR
2022-09-09,0.0155353414019847,0.20789042516550577,0,BEAR
2022-09-12,0.0107476034503792,0.2016729848192231,0,BEAR
2022-09-13,-0.0434824653339203,0.2483750665166984,0,BEAR
2022-09-14,0.0038156816712291,0.2490748747501972,0,BEAR
2022-09-15,-0.0113531349814084,0.250202116695776,0,BEAR
2022-09-16,-0.0076288298268981,0.24894347121590402,0,BEAR
2022-09-19,0.0077548921375154,0.25063276075678576,0,BEAR
2022-09-20,-0.0114786364782157,0.24433779870614994,0,BEAR
2022-09-21,-0.0174439199372251,0.24935115280600903,0,BEAR
2022-09-22,-0.0083997494458704,0.2482456139790195,0,BEAR
2022-09-23,-0.0167547358529512,0.2413367806962354,0,BEAR
2022-09-26,-0.0098926192588444,0.21890105762953438,0,BEAR
2022-09-27,-0.002552777090559,0.2189844035296884,0,BEAR
2022-09-28,0.0196762349418897,0.23406589381344273,0,BEAR
2022-09-29,-0.0208889247340241,0.24193248955545552,0,BEAR
2022-09-30,-0.0154633846244731,0.24370692673662472,0,BEAR
2022-10-03,0.0264011261423151,0.26653641921352,0,BEAR
2022-10-04,0.0309866864364749,0.2925474979764883,0,BEAR
2022-10-05,-0.0023282952892375,0.2835570022861352,0,BEAR
2022-10-06,-0.0103158378516399,0.2828923901121141,0,BEAR
2022-10-07,-0.0278938849116064,0.2868158129322465,0,BEAR
2022-10-10,-0.0076352983518347,0.28050645368030785,0,BEAR
2022-10-11,-0.0063329943700318,0.2436731271393235,0,BEAR
2022-10-12,-0.0032984298981567,0.24179838300101622,0,BEAR
2022-10-13,0.0263910423159372,0.2641924903380249,0,BEAR
2022-10-14,-0.022788691354401,0.273154133110731,0,BEAR
2022-10-17,0.0256969248588563,0.28996495534563443,0,BEAR
2022-10-18,0.0117497166035129,0.29236750591717314,0,BEAR
2022-10-19,-0.0070865488084502,0.28716700699613523,0,BEAR
2022-10-20,-0.0083852407300183,0.28716207745329436,0,BEAR
2022-10-21,0.0243012670038302,0.2942475517636239,0,BEAR
2022-10-24,0.0122366034176017,0.29385004841635787,0,BEAR
2022-10-25,0.015968427305838,0.2972753903712163,0,BEAR
2022-10-26,-0.0075339665661177,0.2927468230519114,0,BEAR
2022-10-27,-0.0053400584698166,0.2818414538112027,0,BEAR
2022-10-28,0.0237907226866267,0.28316073969127153,0,BEAR
2022-10-31,-0.0072232070675374,0.27354719109683656,0,BEAR
2022-11-01,-0.0043759774848274,0.25317087442075364,0,BEAR
2022-11-02,-0.0250961055799462,0.269490098833951,0,BEAR
2022-11-03,-0.0102970403166251,0.269480710094926,0,BEAR
2022-11-04,0.0143932796288879,0.2530589827174651,0,BEAR
2022-11-07,0.0095654668308988,0.2517740763599412,0,BEAR
2022-11-08,0.0053955930212441,0.2495532042619381,0,BEAR
2022-11-09,-0.0206021780802704,0.26291740989854423,0,BEAR
2022-11-10,0.0549541687718875,0.31221489899703264,0,BEAR
2022-11-11,0.0096784664363873,0.296171945134536,0,BEAR
2022-11-14,-0.0085067961373284,0.29019832160285886,0,BEAR
2022-11-15,0.0085291727460372,0.2892635325450451,0,BEAR
2022-11-16,-0.0076288406817719,0.28953846811561235,0,BEAR
2022-11-17,-0.0030597036592565,0.28720006633846823,0,BEAR
2022-11-18,0.0045403793225018,0.27702021486344003,0,BEAR
2022-11-21,-0.0036361800234461,0.2757041801397301,0,BEAR
2022-11-22,0.0134569430440238,0.2741776762832645,0,BEAR
2022-11-23,0.0063017355453103,0.2721541558347035,0,BEAR
2022-11-25,-0.0002236525843206,0.2707412628027396,0,BEAR
2022-11-28,-0.0159570833427797,0.26699091541501796,0,BEAR
2022-11-29,-0.0017175428624457,0.2654498146947787,0,BEAR
2022-11-30,0.0315007420307846,0.2851200821718583,0,BEAR
2022-12-01,-0.0007359158788773,0.2656385284368356,0,BEAR
2022-12-02,-0.001153812670551,0.26091656611703906,0,BEAR
2022-12-05,-0.0179891690022216,0.27020492079470915,0,BEAR
2022-12-06,-0.0144150594019498,0.27598258072239257,0,BEAR
2022-12-07,-0.0017010241696058,0.27595252022044947,0,BEAR
2022-12-08,0.007833906769598,0.26382734125956037,0,BEAR
2022-12-09,-0.0074702129183733,0.1807764260697112,0,BEAR
2022-12-12,0.0144172505514468,0.1849174491602719,0,BEAR
2022-12-13,0.0075699205578838,0.18377278562107846,0,BEAR
2022-12-14,-0.0063936912363807,0.1832143502044375,0,BEAR
2022-12-15,-0.0244614548006921,0.20155119656044923,0,BEAR
2022-12-16,-0.0118063247063029,0.2052864098295891,0,BEAR
2022-12-19,-0.0084795041168697,0.20574187386997783,0,BEAR
2022-12-20,0.0013682364795171,0.20590115707579898,0,BEAR
2022-12-21,0.0149526998261633,0.20740547781523117,0,BEAR
2022-12-22,-0.014266430660077,0.21007172803766722,0,BEAR
2022-12-23,0.0057523223428561,0.21197651527047892,0,BEAR
2022-12-27,-0.0039434771862759,0.20580327559448824,0,BEAR
2022-12-28,-0.0124278111010669,0.20939427854884757,0,BEAR
2022-12-29,0.0180002776392438,0.18469478227346664,0,BEAR
2022-12-30,-0.0026342375705401,0.1845406966251819,0,BEAR
2023-01-03,-0.0042096744977736,0.184484236300883,0,BEAR
2023-01-04,0.007720240306412,0.17930643534771246,0,BEAR
2023-01-05,-0.0114135066143092,0.17678887214442454,0,BEAR
2023-01-06,0.0229319799601557,0.19702910903767584,0,BEAR
2023-01-09,-0.0005667525357839,0.1946443599879054,0,BEAR
2023-01-10,0.0070127105429749,0.19481913890668412,0,BEAR
2023-01-11,0.0126479574489564,0.19317152748114147,0,BEAR
2023-01-12,0.0036408419648714,0.19159069586108046,0,BEAR
2023-01-13,0.0038794789495399,0.19074597973589194,0,BEAR
2023-01-17,-0.0018318629593788,0.16745678657476393,0,BEAR
2023-01-18,-0.0157879299287946,0.17212643028874983,0,BEAR
2023-01-19,-0.0072799260167746,0.1712900053271436,0,BEAR
2023-01-20,0.01862907289135,0.18215847128724902,0,BEAR
2023-01-23,0.0119986626807988,0.17966593533261713,0,BEAR
2023-01-24,-0.0010735107208037,0.16975839212602856,0,BEAR
2023-01-25,0.0003748275793136,0.16948686031506865,0,BEAR
2023-01-26,0.0109904261687523,0.17049678859592204,0,BEAR
2023-01-27,0.0022979632470203,0.1605094449611251,0,BEAR
2023-01-30,-0.0125470197277236,0.16120471324312993,0,BEAR
2023-01-31,0.0147033439789026,0.16593133782184463,0,BEAR
2023-02-01,0.0106277838828268,0.16561348924520217,0,BEAR
2023-02-02,0.0145569242649201,0.16946693167632965,0,BEAR
2023-02-03,-0.0106290761016528,0.1685292983903475,0,BEAR
2023-02-06,-0.0061113259591729,0.15691156585143823,0,BEAR
2023-02-07,0.0130786505364808,0.16049032327510734,0,BEAR
2023-02-08,-0.0109347295955242,0.167701643180647,0,BEAR
2023-02-09,-0.0086692189229807,0.16776776738338792,0,BEAR
2023-02-10,0.0023335733220701,0.16761016778544546,0,BEAR
2023-02-13,0.011739046913473,0.17141214256925288,0,BEAR
2023-02-14,-0.0004601793376708,0.17109305830881166,0,BEAR
2023-02-15,0.0032473582515966,0.15783275544153005,0,BEAR
2023-02-16,-0.0137687933526842,0.1648764135371377,0,BEAR
2023-02-17,-0.0024983851474151,0.15420754398293796,0,BEAR
2023-02-21,-0.0200608395097759,0.16664481419738464,0,BEAR
2023-02-22,-0.0013780311933186,0.16667093917468387,0,BEAR
2023-02-23,0.0053193091015979,0.16779984376015916,0,BEAR
2023-02-24,-0.0106823252658457,0.1667619011164495,0,BEAR
2023-02-27,0.0034057983550801,0.16709778916902704,0,BEAR
2023-02-28,-0.0036957230586378,0.16181081990785293,0,BEAR
2023-03-01,-0.0038361776986218,0.15178861916558667,0,BEAR
2023-03-02,0.0077771798562515,0.14910098738696115,0,BEAR
2023-03-03,0.0160378110616858,0.15130096066257148,0,BEAR
2023-03-06,0.0006929283527634,0.1475201317071521,0,BEAR
2023-03-07,-0.0153286850377193,0.15524558241311545,0,BEAR
2023-03-08,0.0016320439888226,0.14615298804360813,0,BEAR
2023-03-09,-0.0184498338662616,0.15447367224599132,0,BEAR
2023-03-10,-0.0144294696913678,0.15889770735956277,0,BEAR
2023-03-13,-0.001425177365643,0.15790053787096123,0,BEAR
2023-03-14,0.0165299979667756,0.16453125552415304,0,BEAR
2023-03-15,-0.0062543951079353,0.16483172230128193,0,BEAR
2023-03-16,0.0175452603730439,0.17905585892808845,0,BEAR
2023-03-17,-0.011692745520606,0.17741221966294726,0,BEAR
2023-03-20,0.0096155429083768,0.18214466047625202,0,BEAR
2023-03-21,0.0131306534233459,0.17509343848702674,0,BEAR
2023-03-22,-0.0170464577397548,0.1855196971503441,0,BEAR
2023-03-23,0.0027032346059197,0.18465090006804752,0,BEAR
2023-03-24,0.0065621348777815,0.18240436264647386,0,BEAR
2023-03-27,0.00186986497382,0.18212465960780153,0,BEAR
2023-03-28,-0.0022447073173981,0.1817964296744751,0,BEAR
2023-03-29,0.0145348827913267,0.18801696989950237,0,BEAR
2023-03-30,0.0058552738322568,0.18723220979500793,0,BEAR
2023-03-31,0.0140946341021643,0.18527798360156641,0,BEAR
2023-04-03,0.0038106572945422,0.1855632377576072,0,BEAR
2023-04-04,-0.005548255927648,0.1771709918358123,0,BEAR
2023-04-05,-0.0026183046838965,0.17778292638136856,0,BEAR
2023-04-06,0.003900949783312,0.16178919554645663,0,BEAR
2023-04-10,0.0010264209089358,0.14922296613950264,2,BULL
2023-04-11,0.0002685415261096,0.14864404954667254,2,BULL
2023-04-12,-0.0040760575904752,0.14217862212768917,2,BULL
2023-04-13,0.0132827834816229,0.14354606617696858,2,BULL
2023-04-14,-0.0024428058274564,0.13438486745717468,2,BULL
2023-04-17,0.0035882224167287,0.12389556523844877,2,BULL
2023-04-18,0.000652259402273,0.12162502531786165,2,BULL
2023-04-19,-0.0001688187300677,0.11529934304752693,2,BULL
2023-04-20,-0.0054571792797943,0.09571654540477678,2,BULL
2023-04-21,0.0007768433866992,0.09590094958476932,2,BULL
2023-04-24,0.0010432480284783,0.0947048601841891,2,BULL
2023-04-25,-0.0158738480336869,0.11422696221739805,2,BULL
2023-04-26,-0.0042357271819727,0.1152421205279685,2,BULL
2023-04-27,0.0199081924439048,0.12472577874145904,2,BULL
2023-04-28,0.0085352157500302,0.12635067111326886,2,BULL
2023-05-01,-0.0010097120628769,0.11748288163019366,2,BULL
2023-05-02,-0.0112392339927058,0.1242637761847575,2,BULL
2023-05-03,-0.0068641037251235,0.12512996373420698,2,BULL
2023-05-04,-0.0070830801585624,0.12732963232072267,2,BULL
2023-05-05,0.0185127200007306,0.14325133314017383,2,BULL
2023-05-08,0.0002666527476844,0.1432366770553918,2,BULL
2023-05-09,-0.0043853794631739,0.1442506447137487,2,BULL
2023-05-10,0.0046722976724942,0.1441644722727414,2,BULL
2023-05-11,-0.0017438484031614,0.13631814196026673,2,BULL
2023-05-12,-0.0013104779994785,0.13612216791182258,2,BULL
2023-05-15,0.0034501952736296,0.13607383188086658,2,BULL
2023-05-16,-0.0066828512283571,0.13802893746629027,2,BULL
2023-05-17,0.012138986511843,0.14508841525610539,2,BULL
2023-05-18,0.0096333049714836,0.1471972979131905,2,BULL
2023-05-19,-0.001455081378338,0.14744019346066137,2,BULL
2023-05-22,0.000406079389994,0.14744439364211948,2,BULL
2023-05-23,-0.0112228011759514,0.14127100197422088,2,BULL
2023-05-24,-0.0072447352780022,0.1431455396293005,2,BULL
2023-05-25,0.0086596352521011,0.12807224455812724,2,BULL
2023-05-26,0.0129509279297872,0.1327124533827171,2,BULL
2023-05-30,0.0003808564300018,0.13259126067682991,2,BULL
2023-05-31,-0.0055451546115196,0.12728684721883587,2,BULL
2023-06-01,0.0095011482758604,0.12734256888580603,2,BULL
2023-06-02,0.0144610939777294,0.13056757487989867,2,BULL
2023-06-05,-0.001916279402524,0.1173734676119205,2,BULL
2023-06-06,0.0021773550630466,0.11724893190968443,2,BULL
2023-06-07,-0.003457623551947,0.11663960238352318,2,BULL
2023-06-08,0.0060484610923932,0.11717563216366608,2,BULL
2023-06-09,0.0017943577703385,0.11636194886354406,2,BULL
2023-06-12,0.0090718083365028,0.11810357687881017,2,BULL
2023-06-13,0.0065931031124057,0.11890754462026606,2,BULL
2023-06-14,0.0011907955652949,0.11373873432794258,2,BULL
2023-06-15,0.0123976564866383,0.11401149559105886,2,BULL
2023-06-16,-0.0034063970036339,0.11368001757234729,2,BULL
2023-06-20,-0.0051880416847321,0.11617755546430439,2,BULL
2023-06-21,-0.0051238514560931,0.11904817984168009,2,BULL
2023-06-22,0.0036098990736579,0.10816759342621714,2,BULL
2023-06-23,-0.0075600966761474,0.1085629255959588,2,BULL
2023-06-26,-0.0040858186293371,0.10891494496283359,2,BULL
2023-06-27,0.0109634163762613,0.10651363929491335,2,BULL
2023-06-28,0.0005043897148131,0.10648816598161616,2,BULL
2023-06-29,0.0039413108950945,0.10271040451269575,2,BULL
2023-06-30,0.0118008883462488,0.10506443464427719,2,BULL
2023-07-03,0.0011503315511001,0.09547274783707499,2,BULL
2023-07-05,-0.0014871167550309,0.0952496461727944,2,BULL
2023-07-06,-0.0078306344516912,0.1014881006773769,2,BULL
2023-07-07,-0.0025248632377691,0.1009305975236143,2,BULL
2023-07-10,0.0025312543087185,0.09963516952703405,2,BULL
2023-07-11,0.0063683457974714,0.10117582186480575,2,BULL
2023-07-12,0.0080460244878077,0.10023842532541775,2,BULL
2023-07-13,0.0079368718197356,0.10123571120651303,2,BULL
2023-07-14,-0.0006228876699501,0.10155182175016321,2,BULL
2023-07-17,0.0034723067232793,0.09355873677333618,2,BULL
2023-07-18,0.0074304361539869,0.0945008404607581,2,BULL
2023-07-19,0.0022238937037639,0.09096653481833097,2,BULL
2023-07-20,-0.0066345184348171,0.09268563012276454,2,BULL
