Date,spy_ret_5d,spy_ret_20d,vix,vix_5d_change,breadth
2017-05-19,-0.0028037876614397383,0.01585745496001789,12.039999961853027,0.15769234648823183,0.58
2017-05-22,-0.003246203396759628,0.009908348332865469,10.930000305175781,0.048944359419162975,0.61
2017-05-23,-0.00012470134904052355,0.006288299554934262,10.720000267028809,0.006572831080363439,0.65
2017-05-24,0.020311894554663423,0.009270033704930736,10.020000457763672,-0.35728028481767626,0.73
2017-05-25,0.02107526553371497,0.013244069180331497,9.989999771118164,-0.31855389665084666,0.76
2017-05-26,0.014267488719479138,0.015247237357297827,9.8100004196167,-0.18521590941044475,0.74
2017-05-30,0.008266602074794127,0.011815018259807575,10.380000114440918,-0.05032023562473431,0.72
2017-05-31,0.005790344016878501,0.011182239652389736,10.40999984741211,-0.02891794887078114,0.75
2017-06-01,0.011429164075356546,0.020462762685994562,9.890000343322754,-0.01297406272473689,0.78
2017-06-02,0.009968409066476669,0.022658683993817874,9.75,-0.024024001663345507,0.8
2017-06-05,0.00943255472889204,0.017897460237485285,10.069999694824219,0.026503492771275283,0.8
2017-06-06,0.007080569453926433,0.014812375647628162,10.449999809265137,0.006743708482896293,0.75
2017-06-07,0.009194889500694359,0.01762446058656786,10.390000343322754,-0.0019211819771858263,0.77
2017-06-08,0.0017258943206654997,0.016300650873037226,10.15999984741211,0.027300252246365897,0.85
2017-06-09,-0.003112388824004997,0.016835230839483906,10.699999809265137,0.09743587787334729,0.76
2017-06-12,-0.0025822284252988714,0.01832764515394958,11.460000038146973,0.13803380193121417,0.69
2017-06-13,0.005509831305115176,0.017686042888210407,10.420000076293945,-0.0028707878965311684,0.76
2017-06-14,0.0023802474250236294,0.017327639856656418,10.640000343322754,0.02406159689500531,0.76
2017-06-15,-4.0960219852004265e-05,0.033711940499209,10.899999618530273,0.07283462423541787,0.69
2017-06-16,0.001697782587364749,0.029789494156271967,10.380000114440918,-0.029906514068077872,0.66
2017-06-19,0.010244676203000846,0.031652617025624386,10.369999885559082,-0.09511345104359514,0.77
2017-06-20,-0.0014514108882081045,0.019518526789508384,10.859999656677246,0.04222644694449884,0.76
2017-06-21,-0.00043074522156616446,0.017016254135907793,10.75,0.010338313263897447,0.65
