Date,spy_20d_ret,spy_20d_vol,vix,breadth
2020-06-02,1.0650727447184694,0.19687439371377286,26.84000015258789,1.0
2020-06-03,1.1163410057656582,0.19876916764421462,25.65999984741211,1.0
2020-06-04,1.168657041125237,0.19619356463140797,25.809999465942383,0.9607843137254902
2020-06-05,1.3395521007789952,0.20852477927868768,24.520000457763672,0.9607843137254902
2020-06-08,1.2833686781871394,0.20592410973558772,25.809999465942383,0.9607843137254902
2020-06-09,1.186826387891381,0.21009002567683602,27.56999969482422,0.9607843137254902
2020-06-10,1.3676583984776942,0.19326712283744277,27.56999969482422,0.9607843137254902
2020-06-11,0.8641208492382003,0.28631578896210463,40.790000915527344,0.7058823529411765
2020-06-12,0.8642270794829142,0.28631912522551245,36.09000015258789,0.7254901960784313
2020-06-15,0.9239345658546921,0.28706845773311007,34.400001525878906,0.803921568627451
2020-06-16,0.782666469794188,0.2757240579317514,33.66999816894531,0.8627450980392157
2020-06-17,0.8597446585403644,0.27262535269236277,33.470001220703125,0.8823529411764706
2020-06-18,0.650546919402556,0.26798996983146506,32.939998626708984,0.8627450980392157
2020-06-19,0.6655308389014922,0.26746442404804427,35.119998931884766,0.8235294117647058
2020-06-22,0.7224278298355944,0.26777847616959205,31.770000457763672,0.7843137254901961
2020-06-23,0.6251998332424058,0.26555695609600666,31.3700008392334,0.7450980392156863
2020-06-24,0.11631259433946645,0.278910280506327,33.84000015258789,0.5882352941176471
2020-06-25,0.27463823852595026,0.2810901444099549,32.220001220703125,0.6666666666666666
2020-06-26,-0.08076890357399197,0.2941398225707742,34.72999954223633,0.47058823529411764
2020-06-29,0.053486928566284536,0.2986331795399252,31.780000686645508,0.6470588235294118
2020-06-30,0.1105605596808977,0.30068203293103063,30.43000030517578,0.7058823529411765
2020-07-01,0.031135410166555258,0.297923534921751,28.6200008392334,0.7450980392156863
2020-07-02,0.13361946332327002,0.29832645359364734,27.68000030517578,0.7450980392156863
2020-07-06,0.005194111005322789,0.289000939057527,27.940000534057617,0.7843137254901961
2020-07-07,-0.277057932361669,0.287530969070634,29.43000030517578,0.7843137254901961
2020-07-08,-0.08673063910417284,0.28810011941907215,28.079999923706055,0.803921568627451
2020-07-09,-0.08815517446893209,0.28812764848117994,29.260000228881836,0.6862745098039216
2020-07-10,0.7668776774875107,0.19467244140281142,27.290000915527344,0.7647058823529411
2020-07-13,0.5068770479100879,0.1958900940279807,32.189998626708984,0.7647058823529411
2020-07-14,0.5525318831011456,0.19809670174822347,29.520000457763672,0.8823529411764706
2020-07-15,0.42577238540531726,0.18964755175307696,27.760000228881836,0.9215686274509803
2020-07-16,0.4366136685791443,0.18932023835605258,28.0,0.9215686274509803
2020-07-17,0.4682871159323776,0.18929321035961896,25.68000030517578,0.8823529411764706
2020-07-20,0.6421276196209817,0.18830493080691998,24.459999084472656,0.9019607843137255
2020-07-21,0.5880994693394443,0.18775138455039977,24.84000015258789,0.9607843137254902
2020-07-22,0.6018142961748132,0.18796557965934035,24.31999969482422,0.9803921568627451
2020-07-23,0.7728877265284703,0.16615199319047064,26.079999923706055,0.9215686274509803
2020-07-24,0.556654481941508,0.16683261512595554,25.84000015258789,0.8431372549019608
2020-07-27,0.9478064258219138,0.13637555025258605,24.739999771118164,0.8627450980392157
2020-07-28,0.6827072817279453,0.13443381348777256,25.440000534057617,0.803921568627451
2020-07-29,0.676268949796376,0.13393593068948206,24.100000381469727,0.8235294117647058
2020-07-30,0.54305472780996,0.13466779751920474,24.760000228881836,0.7647058823529411
2020-07-31,0.5732300027662711,0.13572265016970153,24.459999084472656,0.7450980392156863
2020-08-03,0.4663200505586319,0.12792671859849403,24.280000686645508,0.7450980392156863
2020-08-04,0.6449481094243774,0.11967952836632378,23.760000228881836,0.7254901960784313
2020-08-05,0.6268295444546812,0.11897529040997042,22.989999771118164,0.7843137254901961
2020-08-06,0.7827855962533009,0.11575673523002383,22.649999618530273,0.803921568627451
2020-08-07,0.6631766319422413,0.11289855172404514,22.209999084472656,0.8627450980392157
2020-08-10,0.8099382386721512,0.10472356463750473,22.1299991607666,0.8627450980392157
2020-08-11,0.5426518265934268,0.10561044811502869,24.030000686645508,0.8431372549019608
2020-08-12,0.6025628168991506,0.11102079905934034,22.280000686645508,0.8823529411764706
2020-08-13,0.6212835135199684,0.1101335196522413,22.1299991607666,0.8627450980392157
2020-08-14,0.5851340112854326,0.11045414583970584,22.049999237060547,0.8627450980392157
2020-08-17,0.5233229089710996,0.10841493229496237,21.350000381469727,0.8431372549019608
2020-08-18,0.5237445748959271,0.10841520370569249,21.510000228881836,0.803921568627451
2020-08-19,0.3995598240163668,0.10969478833571478,22.540000915527344,0.8235294117647058
2020-08-20,0.5891251629557979,0.09741862175701677,22.719999313354492,0.7843137254901961
2020-08-21,0.7149737973012346,0.09176919698945041,22.540000915527344,0.7843137254901961
2020-08-24,0.7507634134006914,0.09412192640177665,22.3700008392334,0.8627450980392157
2020-08-25,0.8747761965398665,0.08744028679961088,22.030000686645508,0.8431372549019608
2020-08-26,0.8461318941632724,0.0847266077188563,23.270000457763672,0.8431372549019608
2020-08-27,0.9186391333916788,0.08086206123483058,24.469999313354492,0.8431372549019608
2020-08-28,0.9004602558576664,0.08001245110281084,22.959999084472656,0.8627450980392157
2020-08-31,0.7672175797071447,0.082844246784755,26.40999984741211,0.8431372549019608
2020-09-01,0.8372164451033691,0.08586435196344028,26.1200008392334,0.8431372549019608
2020-09-02,0.9412133739546812,0.09414564905579452,26.56999969482422,0.8431372549019608
2020-09-03,0.42336554589548603,0.16410608950550903,33.599998474121094,0.8431372549019608
2020-09-04,0.311446569161135,0.1677843933230779,30.75,0.803921568627451
2020-09-08,-0.07048299680064035,0.19575295780936744,31.459999084472656,0.6862745098039216
2020-09-09,0.2823389142184083,0.20560975620433328,28.809999465942383,0.7843137254901961
2020-09-10,-0.11211296918355546,0.2097055577195615,29.709999084472656,0.6862745098039216
2020-09-11,-0.08292249267055102,0.20966711330670262,26.8700008392334,0.7058823529411765
2020-09-14,0.08265679214956528,0.21508445150213973,25.850000381469727,0.7254901960784313
2020-09-15,0.10629620808805632,0.21551664898890685,25.59000015258789,0.6862745098039216
2020-09-16,0.02906872253635593,0.2159585050318518,26.040000915527344,0.7254901960784313
2020-09-17,-0.029289743807795386,0.21779364563024947,26.459999084472656,0.6666666666666666
2020-09-18,-0.21357990329844595,0.22108054965558332,25.829999923706055,0.6078431372549019
2020-09-21,-0.39850591853280715,0.22333756247998723,27.780000686645508,0.5098039215686274
2020-09-22,-0.39785908629775046,0.2233733467579648,26.860000610351562,0.5294117647058824
2020-09-23,-0.7341629571226731,0.2351088274797287,28.579999923706055,0.39215686274509803
2020-09-24,-0.8268984966587072,0.23115499841784723,28.510000228881836,0.4117647058823529
2020-09-25,-0.6507439279507152,0.24067231826946536,26.3799991607666,0.49019607843137253
2020-09-28,-0.5228535098937528,0.2483055546308062,26.190000534057617,0.5686274509803921
2020-09-29,-0.5458309017359572,0.2485405821755759,26.270000457763672,0.5294117647058824
2020-09-30,-0.5689672857158729,0.24748866326733812,26.3700008392334,0.6862745098039216
2020-10-01,-0.6703288625475813,0.24186293944881676,26.700000762939453,0.7254901960784313
2020-10-02,-0.35633648156976816,0.21291201268859325,27.6299991607666,0.6470588235294118
2020-10-05,-0.03003029243411781,0.22168599994480304,27.959999084472656,0.7843137254901961
2020-10-06,0.13512156148821342,0.20457486749524373,29.479999542236328,0.5686274509803921
2020-10-07,0.10563104358374517,0.20180973699518615,28.059999465942383,0.7450980392156863
2020-10-08,0.43607794510698294,0.1924121552914337,26.360000610351562,0.7843137254901961
2020-10-09,0.5421862429960553,0.19401843551239484,25.0,0.8431372549019608
2020-10-12,0.5789334960560324,0.19647601531828046,25.06999969482422,0.8627450980392157
2020-10-13,0.4330420720782314,0.19860978137406582,26.06999969482422,0.8235294117647058
2020-10-14,0.40387649156923056,0.19965607225000134,26.399999618530273,0.7843137254901961
2020-10-15,0.49912446784706893,0.19620797029085432,26.969999313354492,0.7450980392156863
2020-10-16,0.636572600285069,0.18997981304194092,27.40999984741211,0.7843137254901961
2020-10-19,0.5852400140049312,0.1943635006677918,29.18000030517578,0.7058823529411765
2020-10-20,0.5073853345077957,0.19227486966062132,29.350000381469727,0.6862745098039216
2020-10-21,0.7757414929483141,0.16865828306045505,28.649999618530273,0.6666666666666666
2020-10-22,0.8112748425257309,0.16886365191093156,28.110000610351562,0.6274509803921569
2020-10-23,0.6503451431395616,0.16181365220977592,27.549999237060547,0.5882352941176471
2020-10-26,0.20822198994174357,0.1692328652792794,32.459999084472656,0.49019607843137253
2020-10-27,0.23340989659991485,0.16839686250918676,33.349998474121094,0.49019607843137253
2020-10-28,-0.2927853034492376,0.20726465492577123,40.279998779296875,0.17647058823529413
2020-10-29,-0.24561180190600734,0.20949509112495993,37.59000015258789,0.23529411764705882
2020-10-30,-0.25733551726224,0.2100223399805177,38.02000045776367,0.17647058823529413
2020-11-02,-0.3395422159334204,0.20346998477920059,37.130001068115234,0.27450980392156865
2020-11-03,0.062038966506152655,0.2081336101402551,35.54999923706055,0.35294117647058826
2020-11-04,0.12431667796840808,0.21419002245315447,29.56999969482422,0.5490196078431373
2020-11-05,0.2583883071140207,0.22285915323408306,27.579999923706055,0.6666666666666666
2020-11-06,0.14298433907560926,0.22091318493847065,24.860000610351562,0.6666666666666666
2020-11-09,0.09860863701665254,0.21796557780925857,25.75,0.7058823529411765
2020-11-10,0.16236455440919467,0.21657125766161503,24.799999237060547,0.6666666666666666
2020-11-11,0.3351315905048755,0.2162228164160934,23.450000762939453,0.7647058823529411
2020-11-12,0.228472688708732,0.21961621261203862,25.350000381469727,0.7058823529411765
2020-11-13,0.4105278982256966,0.22423780187275288,23.100000381469727,0.7843137254901961
2020-11-16,0.7593670242192945,0.21812563943976662,22.450000762939453,0.8235294117647058
2020-11-17,0.6411341198509375,0.2200938927968378,22.709999084472656,0.8235294117647058
2020-11-18,0.5133431295009095,0.2256792194634878,23.84000015258789,0.7647058823529411
2020-11-19,0.49727578469713063,0.225466078654458,23.110000610351562,0.7647058823529411
2020-11-20,0.36821860241401727,0.2275315069121593,23.700000762939453,0.7254901960784313
2020-11-23,0.6765948733032789,0.21534141947037055,22.65999984741211,0.6666666666666666
2020-11-24,0.9230580387694831,0.2191144742623237,21.639999389648438,0.7058823529411765
2020-11-25,1.3342916492472443,0.16932480598952174,21.25,0.7254901960784313
2020-11-27,1.2413209550795714,0.16853464211303057,20.84000015258789,0.7254901960784313
2020-11-30,1.3168922533566962,0.16252664245806145,20.56999969482422,0.8235294117647058
2020-12-01,1.3134791314995768,0.16239718318100516,20.770000457763672,0.8823529411764706
2020-12-02,1.1175234406479309,0.15584272976825528,21.170000076293945,0.8627450980392157
2020-12-03,0.8324855097534904,0.14136740217114716,21.280000686645508,0.8235294117647058
2020-12-04,0.6953290569723973,0.12961531461317036,20.790000915527344,0.8235294117647058
2020-12-07,0.6723186874249213,0.13033379315511565,21.299999237060547,0.8431372549019608
2020-12-08,0.5508630794649888,0.12500738767863176,20.68000030517578,0.8235294117647058
2020-12-09,0.45632486453817755,0.13062562496990132,22.270000457763672,0.7647058823529411
2020-12-10,0.3586087517227221,0.12909393528292049,22.520000457763672,0.7450980392156863
2020-12-11,0.4660647468134764,0.1227403359291618,23.309999465942383,0.7647058823529411
2020-12-14,0.23521396121981009,0.11603960002365467,24.719999313354492,0.7647058823529411
2020-12-15,0.24828021023419966,0.11745819372665164,22.889999389648438,0.803921568627451
2020-12-16,0.33582131832264905,0.11502987768831215,22.5,0.8235294117647058
2020-12-17,0.5579210515065538,0.10438583785863083,21.93000030517578,0.8235294117647058
2020-12-18,0.45455803874373935,0.10634809028664297,21.56999969482422,0.803921568627451
2020-12-21,0.4957871913659994,0.10341126273985657,25.15999984741211,0.7450980392156863
2020-12-22,0.39902087971738653,0.10303712197127206,24.229999542236328,0.7254901960784313
2020-12-23,0.20731507182103937,0.08757409108593989,23.309999465942383,0.7647058823529411
2020-12-24,0.2757585824443919,0.0877516170428128,21.530000686645508,0.7647058823529411
2020-12-28,0.3489111528502624,0.09157199608220352,21.700000762939453,0.803921568627451
2020-12-29,0.38065478679909137,0.08987219298072723,23.079999923706055,0.8235294117647058
2020-12-30,0.26081903306462606,0.08269478168206258,22.770000457763672,0.803921568627451
2020-12-31,0.29833159946907895,0.08387194330680704,22.75,0.8627450980392157
