,meta_return,regime,strategy
2024-05-16,-0.00918990709142631,BULL,MOM+QD
2024-05-17,0.00119650644110741,BULL,MOM+QD
2024-05-20,0.0067471862959772085,BULL,MOM+QD
2024-05-21,0.00415236321444867,BULL,MOM+QD
2024-05-22,-0.0025662427322699598,BULL,MOM+QD
2024-05-23,0.00312337707631505,BULL,MOM+QD
2024-05-24,0.01172218276399124,BULL,MOM+QD
2024-05-28,0.009241345119976459,BULL,MOM+QD
2024-05-29,-0.010518060380411089,BULL,MOM+QD
2024-05-30,-0.0067462974603612605,BULL,MOM+QD
2024-05-31,-0.00313036203662485,BULL,MOM+QD
2024-06-03,0.00346842828802133,BULL,MOM+QD
2024-06-04,0.0012798544742403197,BULL,MOM+QD
2024-06-05,0.01632933209557962,BULL,MOM+QD
2024-06-06,-0.0013870358831655101,BULL,MOM+QD
2024-06-07,0.0012172499673388597,BULL,MOM+QD
2024-06-10,0.00871975264980936,BULL,MOM+QD
2024-06-11,-0.0055875047680833696,BULL,MOM+QD
2024-06-12,0.007590702881484539,BULL,MOM+QD
2024-06-13,0.007927692869075069,BULL,MOM+QD
2024-06-14,0.00357097664696316,BULL,MOM+QD
2024-06-17,0.01558573942442925,BULL,MOM+QD
2024-06-18,0.0061916797532636896,BULL,MOM+QD
2024-06-20,-0.00805605863319964,BULL,MOM+QD
2024-06-21,-0.00993963379972568,BULL,MOM+QD
2024-06-24,-0.01238612529898951,BULL,MOM+QD
2024-06-25,0.007257628851200459,BULL,MOM+QD
2024-06-26,0.00207850266683735,BULL,MOM+QD
2024-06-27,-0.00150432742012555,BULL,MOM+QD
2024-06-28,0.0005560351274570502,BULL,MOM+QD
2024-07-01,0.004308470383171299,BULL,MOM+QD
2024-07-02,0.00830096337062518,BULL,MOM+QD
2024-07-03,0.01053409539929481,BULL,MOM+QD
2024-07-05,0.011206209103787189,BULL,MOM+QD
2024-07-08,0.006580331704840619,BULL,MOM+QD
2024-07-09,0.00526175810421378,BULL,MOM+QD
2024-07-10,0.00993860019423385,BULL,MOM+QD
2024-07-11,-0.025560133043917126,BULL,MOM+QD
2024-07-12,-0.00234273208127942,BULL,MOM+QD
2024-07-15,0.00796680962933366,BULL,MOM+QD
2024-07-16,0.0007644510576693702,BULL,MOM+QD
2024-07-17,-0.04070487381848615,BULL,MOM+QD
2024-07-18,-0.00535906766959914,BULL,MOM+QD
2024-07-19,-0.00848867867269569,BULL,MOM+QD
2024-07-22,0.02083036743498331,BULL,MOM+QD
2024-07-23,0.007914784869156309,BULL,MOM+QD
2024-07-24,-0.04037008121374136,BULL,MOM+QD
2024-07-25,-0.014533384725844988,BULL,MOM+QD
2024-07-26,0.01434117553703875,RANGE,MR+QD
2024-07-29,-0.0041916838825102,RANGE,MR+QD
2024-07-30,-0.00623130233846145,RANGE,MR+QD
2024-07-31,0.02078141638501705,RANGE,MR+QD
2024-08-01,-0.004371281016242764,RANGE,MR+QD
2024-08-02,-0.0259664836560402,RANGE,MR+QD
2024-08-05,-0.029424423414206,RANGE,MR+QD
2024-08-06,0.014986903514562399,RANGE,MR+QD
2024-08-07,0.0,BEAR,CASH
2024-08-08,0.0,BEAR,CASH
2024-08-09,0.0,BEAR,CASH
2024-08-12,0.0,BEAR,CASH
2024-08-13,0.0,BEAR,CASH
2024-08-14,0.0074588018777037995,RANGE,MR+QD
2024-08-15,0.014881879344737049,RANGE,MR+QD
2024-08-16,0.00224798708343965,RANGE,MR+QD
2024-08-19,0.010344635317894379,BULL,MOM+QD
2024-08-20,1.4221921751600094e-06,BULL,MOM+QD
2024-08-21,0.00224332950048157,BULL,MOM+QD
2024-08-22,-0.009290701743497411,BULL,MOM+QD
2024-08-23,0.01066359222908036,BULL,MOM+QD
2024-08-26,-0.004537533751549829,BULL,MOM+QD
2024-08-27,0.0068840524413175995,BULL,MOM+QD
2024-08-28,-0.0077544510730258205,BULL,MOM+QD
2024-08-29,-0.0029355031837622497,BULL,MOM+QD
2024-08-30,0.01517195845952145,BULL,MOM+QD
2024-09-03,-0.03250893486417394,BULL,MOM+QD
2024-09-04,0.0016236826940116498,BULL,MOM+QD
2024-09-05,0.0,BEAR,CASH
2024-09-06,0.0,BEAR,CASH
2024-09-09,0.0,BEAR,CASH
2024-09-10,0.0,BEAR,CASH
2024-09-11,0.020753179755192058,BULL,MOM+QD
2024-09-12,0.01110367388802069,BULL,MOM+QD
2024-09-13,0.00788597550369749,BULL,MOM+QD
2024-09-16,0.0026116573508753096,BULL,MOM+QD
2024-09-17,-0.0027859034041797202,BULL,MOM+QD
2024-09-18,-0.00367900434050643,BULL,MOM+QD
2024-09-19,0.021389636508985725,BULL,MOM+QD
2024-09-20,0.00032643454471644,BULL,MOM+QD
2024-09-23,0.00163688658181853,BULL,MOM+QD
2024-09-24,0.00352704652749837,BULL,MOM+QD
2024-09-25,0.00215876342264347,BULL,MOM+QD
2024-09-26,2.6537021910679848e-05,BULL,MOM+QD
2024-09-27,-0.007601808757563021,BULL,MOM+QD
2024-09-30,0.00365822751677454,BULL,MOM+QD
2024-10-01,-0.011536624510690029,BULL,MOM+QD
2024-10-02,0.0050631252553348105,BULL,MOM+QD
2024-10-03,-2.698782042566991e-05,BULL,MOM+QD
2024-10-04,0.01544604731951894,BULL,MOM+QD
2024-10-07,-0.00654067891546975,BULL,MOM+QD
2024-10-08,0.012423076283569538,BULL,MOM+QD
2024-10-09,0.01231424424526675,RANGE,MR+QD
2024-10-10,-0.0030409837009213,RANGE,MR+QD
2024-10-11,0.012632440062743201,RANGE,MR+QD
2024-10-14,0.00529008306601185,RANGE,MR+QD
2024-10-15,-0.0066270588670247,RANGE,MR+QD
2024-10-16,0.00541235361429685,RANGE,MR+QD
2024-10-17,-0.0033675094822163,RANGE,MR+QD
2024-10-18,0.008097739115196649,BULL,MOM+QD
2024-10-21,-0.00228878570225994,BULL,MOM+QD
2024-10-22,-0.00450309018881569,BULL,MOM+QD
2024-10-23,-0.009534901984169819,BULL,MOM+QD
2024-10-24,-0.0027952922255441797,BULL,MOM+QD
2024-10-25,-0.00212478335501722,BULL,MOM+QD
2024-10-28,0.00170300021650888,BULL,MOM+QD
2024-10-29,0.005165995036788889,BULL,MOM+QD
2024-10-30,-0.01048024995168914,BULL,MOM+QD
2024-10-31,-0.017774455133910568,BULL,MOM+QD
2024-11-01,0.0003197116729285001,RANGE,MR+QD
2024-11-04,-0.0019356562032893,RANGE,MR+QD
2024-11-05,0.012048994955321,RANGE,MR+QD
2024-11-06,0.023475603756869152,RANGE,MR+QD
2024-11-07,0.0017315164934091501,RANGE,MR+QD
2024-11-08,0.00403011101065908,BULL,MOM+QD
2024-11-11,-0.00020679615898639,BULL,MOM+QD
2024-11-12,-0.00367618278302146,BULL,MOM+QD
2024-11-13,-0.0037534885233151596,BULL,MOM+QD
2024-11-14,-0.00515163994454529,BULL,MOM+QD
2024-11-15,-0.014552326824130489,BULL,MOM+QD
2024-11-18,0.005249968926741559,BULL,MOM+QD
2024-11-19,0.008636154008221361,BULL,MOM+QD
2024-11-20,0.00037442027320749995,BULL,MOM+QD
2024-11-21,0.013177920888689248,BULL,MOM+QD
2024-11-22,0.0066916952859741195,BULL,MOM+QD
2024-11-25,-0.00244636952268891,BULL,MOM+QD
2024-11-26,0.006623828918714,BULL,MOM+QD
2024-11-27,-0.00848363202980483,BULL,MOM+QD
2024-11-29,0.00900419302453952,BULL,MOM+QD
2024-12-02,0.0019646209359976095,BULL,MOM+QD
2024-12-03,0.0050848719296202995,BULL,MOM+QD
2024-12-04,0.00771963002114394,BULL,MOM+QD
2024-12-05,-0.00581757051799573,BULL,MOM+QD
2024-12-06,0.01004422608126992,BULL,MOM+QD
2024-12-09,-0.014636836948986,BULL,MOM+QD
2024-12-10,-0.004801808706462379,BULL,MOM+QD
2024-12-11,0.01140957437688527,BULL,MOM+QD
2024-12-12,-0.01013633962468385,BULL,MOM+QD
2024-12-13,0.013788254700299178,BULL,MOM+QD
2024-12-16,0.00798183397760142,BULL,MOM+QD
2024-12-17,-0.00831077062539838,BULL,MOM+QD
2024-12-18,-0.03148672750456577,BULL,MOM+QD
2024-12-19,0.00399135869048206,BULL,MOM+QD
2024-12-20,0.0,BEAR,CASH
2024-12-23,0.0,BEAR,CASH
2024-12-24,0.0,BEAR,CASH
2024-12-26,0.0,BEAR,CASH
2024-12-27,-0.012011259869766639,BULL,MOM+QD
2024-12-30,-0.010658666587478119,BULL,MOM+QD
