Date,spy_20d_ret,spy_20d_vol,vix,breadth,regime,regime_num
2017-06-06,0.1888241667418589,0.0853648453809266,10.449999809265137,0.7843137254901961,BULL,0
2017-06-07,0.2237017449998221,0.0852131178273241,10.390000343322754,0.803921568627451,BULL,0
2017-06-08,0.2072765770012438,0.0851544562996683,10.15999984741211,0.7647058823529411,BULL,0
2017-06-09,0.2138952986219209,0.0849401658846401,10.699999809265137,0.8627450980392157,BULL,0
2017-06-12,0.2323602247895508,0.0845218352151449,11.460000038146973,0.803921568627451,BULL,0
2017-06-13,0.2243749729331939,0.084093088848911,10.420000076293944,0.8235294117647058,BULL,0
2017-06-14,0.2199388625151719,0.0842025855571647,10.640000343322754,0.803921568627451,BULL,0
2017-06-15,0.419267784856548,0.0493062332904414,10.899999618530272,0.7843137254901961,BULL,0
2017-06-16,0.3712614375617635,0.0487342640252973,10.380000114440918,0.7254901960784313,BULL,0
2017-06-19,0.3942059195047095,0.0515734924860407,10.369999885559082,0.8235294117647058,BULL,0
2017-06-20,0.2452602718188996,0.0576105536001447,10.859999656677246,0.7254901960784313,BULL,0
2017-06-21,0.2142649975165959,0.0575702063742495,10.75,0.7254901960784313,BULL,0
2017-06-22,0.179163279181782,0.0574677727842466,10.479999542236328,0.6666666666666666,BULL,0
2017-06-23,0.1339888045434603,0.0554759556166106,10.020000457763672,0.7058823529411765,BULL,0
2017-06-26,0.1448892293137749,0.0554081164205936,9.899999618530272,0.6862745098039216,BULL,0
2017-06-27,0.0543235563991395,0.0632156665362199,11.0600004196167,0.6078431372549019,BULL,0
2017-06-28,0.1702304643172809,0.0703502959549038,10.029999732971191,0.7254901960784313,BULL,0
2017-06-29,-0.0407087455815989,0.0724501486522206,11.4399995803833,0.5490196078431373,RANGE,1
2017-06-30,-0.0591499862381989,0.0716974716431551,11.18000030517578,0.5686274509803921,RANGE,1
2017-07-03,-0.028498809162708,0.0719907762479142,11.220000267028809,0.6078431372549019,RANGE,1
2017-07-05,0.0409096434249689,0.071515334140132,11.06999969482422,0.5686274509803921,RANGE,1
2017-07-06,-0.0976174920631994,0.0783915935413988,12.539999961853027,0.4509803921568627,RANGE,1
2017-07-07,-0.0221113265423149,0.082082616422505,11.1899995803833,0.5490196078431373,RANGE,1
2017-07-10,0.0105379851537404,0.0819992647528734,11.109999656677246,0.5490196078431373,RANGE,1
2017-07-11,0.0037730849182851,0.0820428751042955,10.890000343322754,0.5490196078431373,RANGE,1
2017-07-12,0.0368470116842239,0.0846006596995622,10.300000190734863,0.6470588235294118,RANGE,1
2017-07-13,0.0739910842347934,0.0845943831960711,9.899999618530272,0.6470588235294118,BULL,0
2017-07-14,0.1570037703977659,0.085530906694518,9.510000228881836,0.7058823529411765,BULL,0
2017-07-17,0.152712276230414,0.085560819885488,9.81999969482422,0.6862745098039216,BULL,0
2017-07-18,0.0544898359434802,0.080561384374651,9.890000343322754,0.7254901960784313,BULL,0
2017-07-19,0.2076730114687689,0.0781529531816383,9.789999961853027,0.7254901960784313,BULL,0
2017-07-20,0.2163986961355881,0.0780656830871645,9.579999923706056,0.6862745098039216,BULL,0
2017-07-21,0.2108879481299542,0.0781784973760721,9.359999656677246,0.6862745098039216,BULL,0
2017-07-24,0.1927802413731691,0.078257781498916,9.43000030517578,0.7254901960784313,BULL,0
2017-07-25,0.2151169376343711,0.0784783441746629,9.43000030517578,0.6666666666666666,BULL,0
2017-07-26,0.3171331866891294,0.0712127960644611,9.600000381469728,0.6862745098039216,BULL,0
2017-07-27,0.1926489870866269,0.0654623142442923,10.109999656677246,0.6666666666666666,BULL,0
