date,capital
2024-09-18,122506.83666455408
2024-09-19,124983.81496790421
2024-09-20,124803.85225788015
2024-09-23,125071.71478956408
2024-09-24,125558.20852387242
2024-09-25,125657.04705327225
2024-09-26,126414.93562243067
2024-09-27,125858.26715757347
2024-09-30,126109.81824699654
2024-10-01,124886.29868123506
2024-10-02,124812.78404087045
2024-10-03,124501.05814760315
2024-10-04,125378.5586598894
2024-10-07,124113.83595279587
2024-10-08,125643.39814606396
2024-10-09,126299.93679697221
2024-10-10,126088.73739012778
2024-10-11,126149.8891121174
2024-10-14,127023.7114343263
2024-10-15,125943.15758000794
2024-10-16,126058.73016314309
2024-10-17,125739.52836518809
2024-10-18,126423.1825928713
2024-10-21,126196.55091022284
2024-10-22,126331.38144693398
2024-10-23,124695.90848729086
2024-10-24,125666.65866654138
2024-10-25,126152.66070214626
2024-10-28,126104.70381210005
2024-10-29,127124.75561986033
2024-10-30,126413.03735265092
2024-10-31,123860.75809261983
2024-11-01,124244.67169665729
2024-11-04,124332.9451475401
2024-11-05,125734.39960021163
2024-11-06,127789.56246847025
2024-11-07,129723.50645389548
2024-11-08,130158.2734870833
2024-11-11,129975.85496615994
2024-11-12,129414.37692347004
2024-11-13,129047.99678258788
2024-11-14,128458.74868413724
2024-11-15,125912.13285322617
2024-11-18,126661.67958243757
2024-11-19,127489.83504739271
2024-11-20,127352.49102907591
2024-11-21,127704.34743490448
2024-11-22,127883.66070804119
2024-11-25,128676.62756625531
2024-11-26,129136.85529139971
2024-11-27,128487.71246879657
2024-11-29,129550.70192597504
2024-12-02,129561.54132520959
2024-12-03,128600.4033496392
2024-12-04,129245.60257770069
2024-12-05,128094.10741426332
2024-12-06,128497.06065320186
2024-12-09,127742.1425493354
2024-12-10,127179.04703456815
2024-12-11,127394.0691071497
2024-12-12,125760.11232295807
2024-12-13,124812.92471854982
2024-12-16,125474.67846762255
2024-12-17,124385.4796959154
2024-12-18,119675.34608477351
2024-12-19,118879.20196019666
2024-12-20,119903.40671732143
2024-12-23,119459.23764157343
2024-12-24,120412.95435634759
2024-12-26,121383.22894237243
2024-12-27,119769.30231956865
2024-12-30,119228.83111374934
2024-12-31,119099.40477058051
2025-01-02,118918.23879911196
2025-01-03,120477.05475894031
2025-01-06,121590.42637671527
2025-01-07,119851.18803169936
2025-01-08,119873.18286185511
2025-01-10,118375.11320094822
2025-01-13,118073.92106131217
2025-01-14,117989.67264845019
2025-01-15,120157.92320992565
2025-01-16,119483.27319036532
2025-01-17,121110.27104290004
2025-01-21,121680.58348550592
2025-01-22,122936.36344423154
2025-01-23,123146.95934248946
2025-01-24,122596.39238213956
2025-01-27,119725.13776132991
2025-01-28,121141.5666721456
2025-01-29,120961.51862251718
2025-01-30,121377.8731262343
2025-01-31,121146.71499160396
2025-02-03,120501.38764986128
2025-02-04,121147.15719375767
2025-02-05,121542.75011547098
2025-02-06,121886.23365619263
2025-02-07,120997.77007940142
2025-02-10,121657.45423995695
2025-02-11,121734.19280715016
2025-02-12,121422.8053517564
2025-02-13,122453.93915486141
2025-02-14,122457.04476397423
2025-02-18,122750.61658501659
2025-02-19,122985.16109065863
2025-02-20,122579.80972331646
2025-02-21,120906.50838983385
2025-02-24,120469.50132037568
2025-02-25,119991.22791008337
2025-02-26,120044.81773883614
2025-02-27,118519.21220735804
2025-02-28,119994.50485143221
2025-03-03,118317.64837186954
2025-03-04,117201.27401859267
2025-03-05,118205.56336917017
2025-03-06,116536.0474015708
2025-03-07,117065.1489506923
2025-03-10,114589.45975603521
2025-03-11,113839.19998630432
2025-03-12,114318.43537436612
2025-03-13,113120.06789759787
2025-03-14,114965.47475239918
2025-03-17,115671.90229462211
2025-03-18,114681.53271423766
2025-03-19,115671.2861222891
2025-03-20,115411.58313712335
2025-03-21,115449.58916393337
2025-03-24,117086.26446066903
2025-03-25,117312.5146664973
2025-03-26,116201.88715479948
2025-03-27,115962.4429366297
2025-03-28,114119.75539748988
2025-03-31,114678.913618208
2025-04-01,114822.95511715589
2025-04-02,115118.4296264042
2025-04-03,112869.96656829782
2025-04-04,110344.74269491015
2025-04-07,110279.33787866481
2025-04-08,109653.85496331907
2025-04-09,113882.10801140364
2025-04-10,111940.18774593275
2025-04-11,112729.565765904
2025-04-14,113149.63160521153
2025-04-15,113042.33856612339
2025-04-16,112080.85581999678
2025-04-17,112171.9967750836
2025-04-21,111163.48029501199
2025-04-22,112247.7075916344
2025-04-23,112925.40684814678
2025-04-24,113839.3406238029
2025-04-25,114190.00506854129
2025-04-28,114214.60865477574
2025-04-29,114496.0072336843
2025-04-30,114406.90916678902
2025-05-01,114863.97879486042
2025-05-02,115108.14712451711
2025-05-05,114444.80722947944
2025-05-06,114087.1082891981
2025-05-07,114551.92197768082
2025-05-08,114523.38591217477
2025-05-09,114568.30996949109
2025-05-12,116440.2731767932
2025-05-13,117146.88160407793
2025-05-14,117152.84798472527
2025-05-15,117702.70657943527
2025-05-16,118122.20750611238
2025-05-19,118021.93300003954
2025-05-20,117414.72122530891
2025-05-21,115607.99454472051
2025-05-22,116005.84578420587
2025-05-23,115523.00477987913
2025-05-27,117721.53329159052
2025-05-28,117206.19303013475
2025-05-29,117835.85728078347
2025-05-30,117765.25343749013
2025-06-02,118513.48957247092
2025-06-03,119260.91629929723
2025-06-04,119527.7070971682
2025-06-05,118807.96261885553
2025-06-06,119746.73296573713
2025-06-09,119893.44205158825
2025-06-10,120533.04019803733
2025-06-11,120206.35237033473
2025-06-12,120435.7890535129
2025-06-13,119230.14626828935
2025-06-16,120560.44284806473
2025-06-17,119620.04731278184
2025-06-18,119608.84905582157
2025-06-20,119222.00280635881
2025-06-23,120210.29809182006
2025-06-24,121687.44689209948
2025-06-25,121940.73809967541
2025-06-26,122862.68847554723
2025-06-27,123212.75653771147
2025-06-30,123859.19833986739
2025-07-01,123028.28169550085
2025-07-02,123715.35716582877
2025-07-03,124702.46155083716
2025-07-07,123952.5659264319
2025-07-08,124008.25318404475
2025-07-09,124713.27562332508
2025-07-10,124574.99687229295
2025-07-11,124355.87644519517
2025-07-14,124719.63805158262
2025-07-15,124813.95122906339
2025-07-16,124921.75155654599
2025-07-17,125731.84894077764
2025-07-18,125645.70058157775
2025-07-21,126173.82468173746
2025-07-22,125652.03707593525
2025-07-23,126114.57633715769
2025-07-24,126330.12679769866
2025-07-25,126582.54448116402
2025-07-28,126903.18060918697
2025-07-29,126747.8276872861
2025-07-30,126887.0577429717
2025-07-31,126348.68293927536
2025-08-01,124368.32623611265
2025-08-04,126199.43208281783
2025-08-05,125514.24771036502
2025-08-06,126783.77879401347
2025-08-07,127127.2466431971
2025-08-08,128085.48620061034
2025-08-11,127784.12503031676
2025-08-12,129074.95348747296
2025-08-13,129129.60189286049
2025-08-14,129051.87195068986
2025-08-15,128606.72850614476
2025-08-18,128565.5723471553
2025-08-19,127170.34455724865
2025-08-20,126571.20385332708
2025-08-21,126102.48336389972
2025-08-22,127665.39437557866
2025-08-25,127372.97162250621
2025-08-26,127785.41591221491
2025-08-27,127945.6123959439
2025-08-28,128590.61967593922
2025-08-29,127406.51986229919
2025-09-02,126558.50757065497
2025-09-03,127356.471952959
2025-09-04,128284.08029959425
2025-09-05,128440.74660708326
2025-09-08,128945.6571967775
2025-09-09,129241.50877047479
2025-09-10,129278.24083415093
2025-09-11,129884.99569234283
2025-09-12,130354.37140623905
2025-09-15,131254.18883483668
2025-09-16,131167.64322657126
2025-09-17,130959.57155907954
2025-09-18,131912.98103939806
2025-09-19,132644.25002280655
2025-09-22,133281.06005749706
2025-09-23,132565.4757151868
2025-09-24,132195.35208296732
2025-09-25,131735.59206764548
2025-09-26,132180.4578576805
2025-09-29,132677.0067576672
2025-09-30,132969.36869508732
2025-10-01,133485.76150044228
2025-10-02,133928.08567883595
2025-10-03,133482.0868196318
2025-10-06,134290.5447382081
2025-10-07,133723.56205772993
2025-10-08,134957.2574517122
2025-10-09,134826.13708965058
2025-10-10,131081.48504665113
2025-10-13,133300.9540489548
2025-10-14,132590.45255777673
2025-10-15,133341.0681458182
2025-10-16,132948.86079125613
2025-10-17,133652.7841630894
2025-10-20,135006.95341944398
2025-10-21,134978.6156551765
2025-10-22,133940.82004561374
2025-10-23,134845.59870200703
2025-10-24,136009.54386107659
2025-10-27,137956.80413934455
2025-10-28,138815.49962519502
2025-10-29,139329.20300197025
2025-10-30,137606.97727357145
2025-10-31,138146.94623617092
2025-11-03,138679.67851655115
2025-11-04,136428.67710685878
2025-11-05,137139.70835973497
2025-11-06,135103.0333117656
2025-11-07,134773.01894960026
2025-11-10,137149.04347871014
2025-11-11,136854.39055958774
2025-11-12,136771.32574474486
2025-11-13,134546.67833499517
2025-11-14,134639.5693078609
2025-11-17,133726.0141961524
2025-11-18,132440.78340704684
2025-11-19,133066.21869524883
2025-11-20,130577.54141248304
2025-11-21,131356.59494410243
2025-11-24,134007.66236876915
2025-11-25,134669.0092625983
2025-11-26,135617.21693397203
2025-11-28,136500.77317846727
2025-12-01,136137.25938582842
2025-12-02,136997.95918319665
2025-12-03,137268.9871891538
2025-12-04,137169.6893385542
2025-12-05,137623.57470697668
2025-12-08,137414.9548563589
2025-12-09,137556.7056539488
2025-12-10,138008.1438695206
2025-12-11,137653.1591449771
2025-12-12,135556.0297778138
2025-12-15,135012.88997527884
2025-12-16,135229.25077812278
2025-12-17,133232.49847827284
2025-12-18,134771.18607983564
2025-12-19,136180.34071945157
2025-12-22,136701.93727691198
2025-12-23,137213.98540258844
2025-12-24,137544.3373958447
2025-12-26,137546.2707545827
2025-12-29,137013.02424818504
2025-12-30,136761.76042262712
2025-12-31,135833.32432080814
2026-01-02,135582.30127781152
2026-01-05,136577.7911547091
2026-01-06,137482.21080931794
2026-01-07,137747.31380048397
2026-01-08,136982.19461473127
2026-01-09,138256.17723335905
2026-01-12,138267.1144864045
2026-01-13,138149.35958535018
2026-01-14,137124.91138024942
2026-01-15,137513.15329600422
2026-01-16,137262.20708351253
2026-01-20,134568.78676260234
2026-01-21,136119.54365672122
2026-01-21,136119.54365672122
