ticker,price,ma20,ma50,ma200,rsi,volatility,momentum_12m,regime
MS,134.11463928222656,123.20706291198731,125.43604965209961,103.83050464630126,67.15484163328603,0.36350349501015444,0.6928311954350586,BULL
PG,156.9824981689453,160.3310348510742,164.42097747802734,162.20871894836426,25.554950671889557,0.1517618609806308,0.10138319445077859,BEAR
XLY,113.62691497802734,112.240966796875,110.89530944824219,96.2168359375,43.999994936609326,0.25994359148242707,0.34188177808419673,RANGE
EXC,38.03723907470703,36.40459308624268,36.65265380859375,35.98158880233765,70.39340674855453,0.18410579811113248,0.15378555667024219,OVERBOUGHT
GILD,89.34230041503906,89.28296012878418,89.01966064453126,75.29387559890748,37.33990109190859,0.17599044882671822,0.10537758805457442,TRANSITIONAL
V,317.3658752441406,312.5128463745117,310.14805725097654,280.7928167724609,47.92139204907361,0.1766341332925348,0.20790249662379034,RANGE
XLRE,39.71236801147461,39.00068302154541,40.62258132934571,39.01181385040283,51.84532258277385,0.23691536294158005,0.10225981940926832,BULL
APA,23.174503326416016,21.891355419158934,21.502897605895996,25.531173706054688,77.46785025244372,0.2637471678206345,-0.18085041761067433,TRANSITIONAL
FAST,37.2486686706543,35.93066902160645,38.386398773193356,34.61582690238953,57.61467599847552,0.22691756547039907,0.22743162479731138,BULL
AMAT,190.1466064453125,169.6146324157715,172.88949462890625,196.2531169128418,75.3833321122964,0.36684681532764657,0.261978720812158,TRANSITIONAL
GLD,249.27000427246094,244.14200286865236,244.32180053710937,231.51585014343263,63.39670939931099,0.13029811213470674,0.3413151591934125,BULL
BKR,45.565921783447266,41.62908039093018,41.81294937133789,35.5624817276001,95.79287615608672,0.22231950177612778,0.5505983744776637,OVERBOUGHT
O,51.62968826293945,49.92869853973389,51.84865303039551,52.64015924453735,63.05652112396724,0.22478579930145176,0.009822752192626627,TRANSITIONAL
AI,32.0099983215332,34.66249952316284,34.47839984893799,27.736899976730346,29.779134046340857,0.6566181641068062,0.3151190682359062,TRANSITIONAL
ABBV,165.99160766601562,169.52823944091796,170.1632000732422,169.78989547729492,37.42585091310067,0.18899574268647992,0.09731871522910396,BEAR
NOW,214.29600524902344,212.92080001831056,212.88119995117188,173.69289031982422,42.51341850786811,0.2777084490984604,0.472743847218313,RANGE
CHWY,37.0099983215332,35.128499794006345,33.625799865722655,26.319049949645997,67.2055555324549,0.43725875663843333,0.9489204195684933,BULL
SHOP,103.3499984741211,106.99599952697754,107.33859970092773,79.15574993133545,38.76232026890113,0.46675248292063953,0.2867280735408284,TRANSITIONAL
CRM,322.4549255371094,329.18992767333987,332.92224060058595,280.7188147735596,31.38022404255588,0.22183735867617846,0.20237564197159408,TRANSITIONAL
DD,31.728961944580078,31.12075891494751,32.757837791442874,32.70755780220032,51.05213170810511,0.2040527870480668,0.0806589616351483,RANGE
UNH,497.5080261230469,501.432861328125,539.877808227539,524.8482995605468,49.205818896172836,0.3238093706385372,-0.013713462503780471,TRANSITIONAL
EBAY,65.19345092773438,63.17875442504883,62.32680267333984,56.95686908721924,56.799965116223156,0.44269722643399273,0.6590896713317405,BULL
GE,181.81396484375,170.54387283325195,173.68792877197265,168.3686080932617,71.82036978127509,0.25440121654286596,0.8176445777021486,OVERBOUGHT
TXN,186.36915588378906,184.16327819824218,190.30730041503907,187.6063060760498,50.99567430020957,0.27441315217144374,0.21846020904154773,RANGE
FITB,42.77925491333008,41.10160827636719,43.25991790771484,38.81961120605469,59.181880636533265,0.3093439144861793,0.3615822501637578,BULL
ABT,111.38992309570312,110.85560302734375,112.37263885498047,107.4437994003296,45.43533835929476,0.16736476591680735,0.016348975092172147,RANGE
PLD,105.71417236328125,102.08205490112304,106.47676239013671,110.41868782043457,56.951159511743356,0.2974114019051232,-0.10889899168410133,RANGE
TGT,127.96454620361328,129.63295135498046,131.360743560791,141.01725658416748,43.55879741528972,0.22205137070059072,-0.008405857797974203,RANGE
TJX,120.35808563232422,119.84593467712402,120.44148849487304,110.39687381744385,37.499969442038754,0.16363989823805847,0.30878447349540483,TRANSITIONAL
UPST,62.959999084472656,64.00850048065186,69.2963003540039,41.280400104522705,35.19425685612748,0.790887882799801,1.027044435512916,TRANSITIONAL
GIS,56.78803634643555,58.54302139282227,60.379486923217776,63.456292133331296,32.134687564902464,0.22587235930247399,-0.01987243617282186,BEAR
SRE,82.4799575805664,82.0626277923584,85.41426895141602,77.21190908432007,44.22798712231407,0.351217127461463,0.19454504129268124,RANGE
AR,40.459999084472656,35.605499839782716,33.145800018310545,30.857599983215334,87.8338000019488,0.37770273207649785,0.8299411111517521,OVERBOUGHT
CL,86.06912231445312,87.20502967834473,89.47636566162109,92.80046474456788,28.899136740998472,0.13799283576086488,0.11963834137239715,BEAR
XLC,96.21935272216797,96.24454612731934,96.57146026611328,87.09112071990967,42.36821501084783,0.16614634293176764,0.3499347706762186,RANGE
MOS,26.309370040893555,24.3235652923584,25.026428451538084,26.567058429718017,74.9185734380298,0.39358664087895734,-0.1159205466675588,TRANSITIONAL
AIG,73.51713562011719,70.96963424682617,72.31891906738281,72.93939281463624,60.25797032120916,0.18826826745324174,0.1489985681097039,BULL
BRK-B,467.95001220703125,453.4935028076172,461.99520080566407,438.704150390625,58.54695350335561,0.16142642722764663,0.3024297950899564,BULL
BK,81.4853744506836,76.23906707763672,77.05039810180664,65.83044925689697,67.20060561649727,0.35402963450922736,0.5623776335483901,BULL
ADBE,429.989990234375,432.69799957275393,479.7683990478516,504.7042985534668,35.49544693758337,0.24329200738505005,-0.2786612852790078,BEAR
RTX,118.89337158203125,114.57488288879395,116.14649765014649,110.31183040618896,64.62976660990589,0.17366657080140102,0.4574211275482625,BULL
SO,81.18328857421875,79.72459678649902,82.10371124267579,79.48417428970338,55.68674129176908,0.180460593898784,0.24928248348649507,BULL
D,52.764251708984375,51.449438667297365,52.909621963500975,50.897618503570556,62.362220469325486,0.17821662187983864,0.2583289112675389,BULL
ABNB,135.1199951171875,132.14475173950194,134.66050079345703,138.36587524414062,49.592809234451444,0.3117357280105566,0.001037186205954832,RANGE
CFG,45.784019470214844,42.75951976776123,43.98501754760742,38.270338411331174,71.77029229607254,0.3077898420384325,0.5659397701923865,OVERBOUGHT
HON,205.30093383789062,206.9399787902832,208.49187133789061,192.71595970153808,28.398572125207977,0.16368773540342924,0.14843679514260466,TRANSITIONAL
DG,66.9638442993164,71.52445373535156,73.70886199951173,102.83457592010498,21.439298969255717,0.266247508646731,-0.4893694224316205,BEAR
LLY,720.3470458984375,767.4318481445313,776.5898803710937,831.2545584106446,31.34269596203295,0.35855132189046945,0.16146452298352632,BEAR
XEL,64.61151885986328,63.980523872375485,65.63106224060058,57.87132446289063,45.5456167902343,0.23497570466084852,0.15299178771391242,RANGE
CCI,86.59813690185547,84.92961235046387,91.96674957275391,95.97246196746826,49.76605731202502,0.2767175094994999,-0.10944521090063908,TRANSITIONAL
APTV,61.15999984741211,60.12900009155273,57.52820007324219,68.72319997787476,56.52693925924356,0.21636721141307844,-0.2244483974885496,TRANSITIONAL
TMUS,215.60617065429688,214.57722015380858,225.554697265625,193.0649363708496,41.12993697123839,0.17983677022721664,0.3526532505733473,RANGE
VTI,292.6280517578125,288.5259521484375,291.0730255126953,270.7444645690918,48.227615780118825,0.18103974576572124,0.2795877705934384,RANGE
IBM,219.12826538085938,216.2291687011719,216.20215942382814,191.99897132873537,49.783908795532405,0.2009709523713257,0.40243322451076224,RANGE
ETSY,53.119998931884766,54.19950008392334,54.74540023803711,57.66152494430542,47.2222189466347,0.40538741600616135,-0.22248244775813386,RANGE
AMGN,263.53192138671875,255.3371955871582,269.1240560913086,291.2012243652344,62.826799527757366,0.19172128534799587,-0.0780979601266324,TRANSITIONAL
MMM,138.41668701171875,129.50641632080078,128.7409487915039,115.25371601104736,73.82676584449118,0.20462451726267183,0.645158713267862,OVERBOUGHT
IP,54.69932174682617,52.30448207855225,53.934223098754885,45.08054698944092,60.28712245797241,0.21337173431215528,0.6095658445279462,BULL
EOG,131.69821166992188,121.0960262298584,123.58687713623047,121.06483203887939,96.28188930622872,0.19135825922318714,0.269559322143595,OVERBOUGHT
MET,84.33525848388672,80.03685989379883,80.8189875793457,74.01730995178222,66.39537935688007,0.2275263270157923,0.32746437645450466,BULL
HD,399.42193603515625,383.515478515625,395.82432373046873,360.79549850463866,68.11697898220413,0.22937212461464623,0.17910375286876112,BULL
DIA,428.0420227050781,420.59718933105466,428.03007873535154,401.3327557373047,52.13897575344575,0.1568464226437271,0.18663596399909754,BULL
PSX,116.16996765136719,110.30025901794434,118.37568801879883,128.7366488647461,76.01499093278116,0.2083035717948108,-0.02956628455322219,TRANSITIONAL
DHR,236.87197875976562,232.2279479980469,234.24515228271486,251.4054103088379,62.20522833596519,0.18745985403855975,0.06593682688612312,TRANSITIONAL
MPC,149.38296508789062,137.8940872192383,145.12295196533202,162.4980377960205,88.48376362062021,0.22876389947106868,0.02507292024304908,TRANSITIONAL
EL,76.5105972290039,73.3537754058838,71.61580688476562,96.79314628601074,60.042091024023634,0.2882065938521384,-0.3697419878133992,TRANSITIONAL
VLO,136.74327087402344,121.65788536071777,127.7436051940918,139.5565500640869,91.33461277306883,0.2710993575372722,0.14917333023864465,TRANSITIONAL
DUK,105.44621276855469,103.81471481323243,106.6320785522461,103.18907905578614,54.468504090607546,0.17329385695036817,0.17444329482719834,BULL
AEP,93.97498321533203,89.76036186218262,91.53755584716797,89.76762512207031,75.41639890328582,0.15369064407800745,0.26942531644969536,OVERBOUGHT
MCD,274.5462951660156,282.08057861328126,285.6553204345703,271.2456755828857,27.450372238698023,0.13599906135895487,-0.011683042796187482,TRANSITIONAL
