Date,equal_weight,regime_adaptive,enhanced,spy
2023-05-05,0.7849571896642946,1.2469920413898519,1.4884624743132788,0.9110983550634228
2023-05-08,0.789602404018989,1.2506817619294721,1.4935754725557577,0.911341022576458
2023-05-09,0.8015126823891635,1.260114337021228,1.5055511654638019,0.907344585424376
2023-05-10,0.8063172239612082,1.2676678940026365,1.5152928839943554,0.9115840392513823
2023-05-11,0.8024819419810881,1.2646530360248047,1.5124106746872452,0.9099941655048299
2023-05-12,0.78637723289302,1.2519631123162152,1.4979548689789797,0.908801847485388
2023-05-15,0.7897103152578625,1.2572695937306666,1.5050173053232843,0.911937251418557
2023-05-16,0.7814302045679273,1.2440871251696721,1.4899538775301677,0.9058430496358062
2023-05-17,0.8060997457444237,1.2833626207700655,1.5377008221551813,0.9168390653494878
2023-05-18,0.827952772278435,1.3181540439810318,1.5801194859823686,0.9256712550030528
2023-05-19,0.8240479658608918,1.3119373411175541,1.5734197346308245,0.9243241884342911
2023-05-22,0.833490867326311,1.3269710473509464,1.5921990582032917,0.9246996072976225
2023-05-23,0.8344690264435398,1.328528339553114,1.5948258038280483,0.9143218874574409
2023-05-24,0.8301863859384632,1.321710100530677,1.5874003206579883,0.9076978674239283
2023-05-25,0.8466568618115425,1.347932157035961,1.6196494409819928,0.9155584093720631
2023-05-26,0.8717000341107831,1.3878024974051535,1.6683281393217648,0.9274154583046578
2023-05-30,0.891301875770688,1.4190098895639784,1.7066381287794647,0.9277688799689658
2023-05-31,0.89536730594644,1.4254823157773036,1.7152351775050239,0.9226241890278662
2023-06-01,0.9034077981911938,1.4382832963680854,1.7314549478171013,0.9313899680900941
2023-06-02,0.9180978227538299,1.4616707599188536,1.760434083953716,0.9448589578006423
2023-06-05,0.9140422592380839,1.455214042062603,1.7534959245390953,0.9430483439077002
2023-06-06,0.9258058999412607,1.4683239726755684,1.770128055691097,0.9451018348108108
2023-06-07,0.9261743771299723,1.4689083758313526,1.7716754970932336,0.941833889024479
2023-06-08,0.9410854550753008,1.492557278054755,1.8010424972451118,0.947530674744875
2023-06-09,0.942733823091206,1.4951715822773775,1.8050547712459832,0.9492309534808111
2023-06-12,0.9600615743797277,1.5226533174997505,1.839091809174717,0.9578421934908529
2023-06-13,0.9757100885619193,1.5400262484330554,1.860950948368747,0.9641569957552376
2023-06-14,0.983409731382064,1.548533238910976,1.8721168701429909,0.9653052495442552
2023-06-15,0.9888968286480232,1.5545814470598556,1.8803204043927477,0.9772726336338559
2023-06-16,0.9804356251989924,1.5452705253697219,1.8699539109892542,0.9739440035111708
2023-06-20,0.9842170443244476,1.5494424676756884,1.8758928921431681,0.9688909326498129
2023-06-21,0.9741834254399606,1.5383853937247518,1.8633994970935228,0.9639266187407045
2023-06-22,0.9673529118664052,1.5308348920151629,1.8551411368222144,0.9674061566319273
2023-06-23,0.9598820417235471,1.5190122484399906,1.8416972754513237,0.960092541867128
2023-06-26,0.9474038528606114,1.4992655286377194,1.8186327423484372,0.9561699175384354
2023-06-27,0.9700679612292469,1.535131454569735,1.8630046920048766,0.9666525954425282
2023-06-28,0.9796421960144465,1.5502826703191666,1.8822790481372542,0.9671401651046897
2023-06-29,0.9838509176336486,1.556942967534815,1.8912619857241912,0.9709521051144873
2023-06-30,0.992599246467968,1.5666339218943688,1.9039344588370846,0.9824099921752809
2023-07-03,1.0138677578449073,1.6002023247617636,1.9456368654397986,0.9835402292108126
2023-07-05,1.0150473175479977,1.6020640411093596,1.948826962920114,0.982077659889084
2023-07-06,0.9963440877196973,1.572544459664717,1.9138459516649078,0.9743872296133963
2023-07-07,0.9996038846926248,1.5751169523068629,1.9178881275055022,0.9719271047740544
2023-07-10,1.0192667241588933,1.6061004971370547,1.956527477805531,0.9743872296133963
2023-07-11,1.0328569410930157,1.6275151608916345,1.9835461789720814,0.9805926045416871
2023-07-12,1.045723959556656,1.6477902510729392,2.0092011413771176,0.9884824062561418
2023-07-13,1.063430169807486,1.6756906547771202,2.044177720929433,0.9963278644106607
2023-07-14,1.0509914432474117,1.6619705056671203,2.0284139069578697,0.9957074037334472
2023-07-17,1.0689211328748653,1.6818175090558103,2.0536028340622003,0.9991646650961353
2023-07-18,1.0810346701574098,1.6951589342838003,2.0708714426494645,1.0065890340122077
2023-07-19,1.0905312399367122,1.7055829631198627,2.084591967012288,1.00882744105187
2023-07-20,1.0652635423867298,1.677920015910105,2.051774514025723,1.002134356796662
2023-07-21,1.0534474574855086,1.659308240911187,2.0299929166527533,1.002134356796662
2023-07-24,1.0594662933608847,1.6687886415687974,2.042557874770396,1.0066111708759866
2023-07-25,1.060448094479007,1.6698711611308903,2.0448554997486075,1.009359424106345
2023-07-26,1.0635106975124113,1.6732470045663868,2.049963159399783,1.009514521817554
2023-07-27,1.0520426161070395,1.6606168984158969,2.03546567408802,1.0028213677299682
2023-07-28,1.0775639098625696,1.6888161022520367,2.0709995149118727,1.0126393112292895
2023-07-31,1.1062721049105029,1.7203112211344127,2.1106082501698227,1.0145674530141562
2023-08-01,1.0967884058453552,1.7099878660637642,2.0989478269395487,1.0116642417373445
2023-08-02,1.0678914714509387,1.664935049205432,2.0446466340583425,0.997591132126
2023-08-03,1.0616789482916373,1.6600921190817055,2.039672847645022,0.9947322644091243
2023-08-04,1.0460455672328262,1.6478695669005141,2.025626876792141,0.9902333832983984
2023-08-07,1.0483530016166671,1.6496870550759148,2.0288255898424192,0.9988764668727407
2023-08-08,1.0413314527271291,1.644162504522909,2.022997469536822,0.9945327533056015
2023-08-09,1.0158964376642206,1.6240827796865518,1.999254464900284,0.9878840824427072
2023-08-10,1.0144372350878017,1.6229163882668296,1.9987706568483805,0.9882386912574388
2023-08-11,1.0114534712689844,1.620529646616984,1.9967829607472702,0.9876625043077835
2023-08-14,1.0205553577840205,1.6278210729439182,2.0067181538019674,0.9931143180466754
2023-08-15,1.0014910765733553,1.6126169791833243,1.9889306843665078,0.9815456070022309
2023-08-16,0.9881742402776822,1.601895487588569,1.9766543791770157,0.9743429558858382
